subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-19, trial43, 12, Matt Damon, ID12_IM01.bmp, (-550, -100), Justin Timberlake, (550, -100), Orlando Bloom, (0, -400), Elijah Wood, (-300, 300), Leonardo DiCaprio, (300, 300), Matt Damon, [-506. -108.], 1, 3.801716599962674
sub-19, trial68, 12, Matt Damon, ID12_IM03.bmp, (-550, -100), Hugh Jackman, (0, -400), Daniel Craig, (550, -100), Daniel Radcliffe, (300, 300), Brad Pitt, (-300, 300), idk, [-39.  17.], 0, 4.350805000052787
sub-19, trial23, 13, Orlando Bloom, ID13_IM02.bmp, (300, 300), Keanu Reeves, (550, -100), Justin Timberlake, (0, -400), Elijah Wood, (-300, 300), Robert Pattinson, (-550, -100), idk, [-37.  18.], 0, 1.5591712000314146
sub-19, trial4, 18, Ryan Reynolds, ID18_IM02.bmp, (-550, -100), Ben Affleck, (300, 300), Brad Pitt, (-300, 300), Elijah Wood, (0, -400), Keanu Reeves, (550, -100), idk, [-37.  18.], 0, 0.380486800102517
sub-19, trial71, 04, Daniel Craig, ID04_IM02.bmp, (-300, 300), Robert Downey Jr, (300, 300), Ben Stiller, (0, -400), Leonardo DiCaprio, (550, -100), Keanu Reeves, (-550, -100), Daniel Craig, [-237.  276.], 1, 3.716899699997157
sub-19, trial5, 12, Matt Damon, ID12_IM04.bmp, (-550, -100), Keanu Reeves, (0, -400), Orlando Bloom, (300, 300), Ben Affleck, (550, -100), Elijah Wood, (-300, 300), idk, [-61.  55.], 0, 0.9581214999780059
sub-19, trial64, 18, Ryan Reynolds, ID18_IM01.bmp, (0, -400), Daniel Craig, (300, 300), Robert Pattinson, (-300, 300), Daniel Radcliffe, (550, -100), Leonardo DiCaprio, (-550, -100), idk, [-61.  55.], 0, 0.41656190005596727
sub-19, trial21, 14, Patrick Dempsey, ID14_IM04.bmp, (300, 300), Ryan Reynolds, (550, -100), Daniel Craig, (-300, 300), Robert Pattinson, (-550, -100), Hugh Jackman, (0, -400), idk, [23. 55.], 0, 5.01101449993439
sub-19, trial16, 01, Ben Affleck, ID01_IM02.bmp, (300, 300), Hugh Jackman, (-550, -100), Ryan Gosling, (0, -400), George Clooney, (-300, 300), Justin Timberlake, (550, -100), idk, [23. 55.], 0, 0.5338609999744222
sub-19, trial19, 03, Brad Pitt, ID03_IM03.bmp, (0, -400), Robert Pattinson, (300, 300), Orlando Bloom, (550, -100), Daniel Craig, (-300, 300), Robert Downey Jr, (-550, -100), Brad Pitt, [  50. -408.], 1, 12.551784600014798
sub-19, trial44, 10, Keanu Reeves, ID10_IM03.bmp, (0, -400), Orlando Bloom, (550, -100), Justin Timberlake, (-550, -100), George Clooney, (300, 300), Brad Pitt, (-300, 300), Keanu Reeves, [  60. -407.], 1, 2.9105303999967873
sub-19, trial18, 11, Leonardo DiCaprio, ID11_IM03.bmp, (-550, -100), Daniel Craig, (550, -100), Justin Timberlake, (-300, 300), Daniel Radcliffe, (0, -400), Robert Downey Jr, (300, 300), Leonardo DiCaprio, [-493.  -86.], 1, 2.6816398999653757
sub-19, trial42, 12, Matt Damon, ID12_IM02.bmp, (-300, 300), Brad Pitt, (550, -100), Ryan Reynolds, (300, 300), Orlando Bloom, (-550, -100), Leonardo DiCaprio, (0, -400), idk, [-23.  40.], 0, 2.3775748000480235
sub-19, trial67, 03, Brad Pitt, ID03_IM02.bmp, (300, 300), Elijah Wood, (550, -100), Orlando Bloom, (-550, -100), Keanu Reeves, (-300, 300), Daniel Craig, (0, -400), Brad Pitt, [290. 273.], 1, 3.889235600014217
sub-19, trial72, 14, Patrick Dempsey, ID14_IM01.bmp, (0, -400), Daniel Radcliffe, (-300, 300), Elijah Wood, (550, -100), Ryan Reynolds, (300, 300), Hugh Jackman, (-550, -100), familiar face, [ 55. -94.], 1, 8.836269100080244
sub-19, trial61, 05, Daniel Radcliffe, ID05_IM01.bmp, (300, 300), Leonardo DiCaprio, (550, -100), Ryan Gosling, (0, -400), Ben Affleck, (-550, -100), Hugh Jackman, (-300, 300), Daniel Radcliffe, [327. 291.], 1, 2.9851118000224233
sub-19, trial33, 02, Ben Stiller, ID02_IM01.bmp, (300, 300), Daniel Craig, (550, -100), Robert Pattinson, (0, -400), Brad Pitt, (-300, 300), Orlando Bloom, (-550, -100), idk, [113.  81.], 0, 0.8075374999316409
sub-19, trial20, 01, Ben Affleck, ID01_IM01.bmp, (300, 300), Ryan Reynolds, (-550, -100), Ben Stiller, (-300, 300), Matt Damon, (0, -400), Keanu Reeves, (550, -100), idk, [113.  81.], 0, 0.5954590999754146
sub-19, trial49, 14, Patrick Dempsey, ID14_IM03.bmp, (0, -400), Ben Stiller, (300, 300), Hugh Jackman, (-550, -100), Ben Affleck, (550, -100), Orlando Bloom, (-300, 300), idk, [113.  81.], 0, 5.78550090000499
sub-19, trial52, 16, Robert Pattinson, ID16_IM03.bmp, (-300, 300), Elijah Wood, (0, -400), Patrick Dempsey, (-550, -100), Keanu Reeves, (550, -100), Daniel Craig, (300, 300), Robert Pattinson, [-177.  277.], 1, 1.5532952999928966
sub-19, trial69, 10, Keanu Reeves, ID10_IM04.bmp, (300, 300), Ben Stiller, (-550, -100), Elijah Wood, (0, -400), George Clooney, (550, -100), Matt Damon, (-300, 300), Keanu Reeves, [224. 260.], 1, 2.705955500015989
sub-19, trial63, 11, Leonardo DiCaprio, ID11_IM02.bmp, (-300, 300), Ben Affleck, (550, -100), Patrick Dempsey, (0, -400), Elijah Wood, (300, 300), Ryan Gosling, (-550, -100), Leonardo DiCaprio, [-191.  298.], 1, 1.7473687999881804
sub-19, trial11, 03, Brad Pitt, ID03_IM04.bmp, (-300, 300), Leonardo DiCaprio, (300, 300), Elijah Wood, (550, -100), Orlando Bloom, (0, -400), Keanu Reeves, (-550, -100), Brad Pitt, [-195.  265.], 1, 2.2356837999541312
sub-19, trial37, 08, Hugh Jackman, ID08_IM02.bmp, (300, 300), Justin Timberlake, (550, -100), Patrick Dempsey, (0, -400), Ben Stiller, (-550, -100), Robert Downey Jr, (-300, 300), idk, [56. 46.], 0, 1.9590742000145838
sub-19, trial15, 10, Keanu Reeves, ID10_IM02.bmp, (-300, 300), Ben Stiller, (550, -100), Hugh Jackman, (0, -400), Leonardo DiCaprio, (-550, -100), Orlando Bloom, (300, 300), Keanu Reeves, [-164.  270.], 1, 1.462740300106816
sub-19, trial26, 16, Robert Pattinson, ID16_IM02.bmp, (300, 300), Elijah Wood, (-300, 300), Leonardo DiCaprio, (-550, -100), Daniel Radcliffe, (550, -100), Ben Stiller, (0, -400), Robert Pattinson, [342. 261.], 1, 1.1219993999693543
sub-19, trial8, 02, Ben Stiller, ID02_IM02.bmp, (300, 300), Matt Damon, (0, -400), Ryan Reynolds, (-550, -100), Brad Pitt, (550, -100), Orlando Bloom, (-300, 300), idk, [73. 89.], 0, 0.9225515000289306
sub-19, trial7, 02, Ben Stiller, ID02_IM04.bmp, (-550, -100), Patrick Dempsey, (300, 300), Ryan Gosling, (-300, 300), Leonardo DiCaprio, (0, -400), Keanu Reeves, (550, -100), idk, [73. 89.], 0, 0.41650699998717755
sub-19, trial9, 13, Orlando Bloom, ID13_IM01.bmp, (-300, 300), Brad Pitt, (300, 300), Ben Stiller, (-550, -100), Justin Timberlake, (0, -400), Daniel Craig, (550, -100), Ben Stiller, [-411. -101.], 0, 5.224885200033896
sub-19, trial59, 15, Robert Downey Jr, ID15_IM01.bmp, (-550, -100), Elijah Wood, (550, -100), Ben Stiller, (300, 300), Daniel Radcliffe, (0, -400), Matt Damon, (-300, 300), idk, [-38.  41.], 0, 0.8547279000049457
sub-19, trial25, 06, Elijah Wood, ID06_IM02.bmp, (-550, -100), Daniel Radcliffe, (0, -400), Daniel Craig, (300, 300), Ben Stiller, (550, -100), Ryan Gosling, (-300, 300), Elijah Wood, [-443. -119.], 1, 1.6737725998973474
sub-19, trial1, 09, Justin Timberlake, ID09_IM02.bmp, (-300, 300), George Clooney, (300, 300), Hugh Jackman, (0, -400), Ben Stiller, (550, -100), Matt Damon, (-550, -100), familiar face, [ -77. -105.], 1, 3.916157400002703
sub-19, trial56, 02, Ben Stiller, ID02_IM03.bmp, (-550, -100), Ryan Reynolds, (0, -400), Keanu Reeves, (-300, 300), George Clooney, (550, -100), Ryan Gosling, (300, 300), idk, [-47.  42.], 0, 0.5253811000147834
sub-19, trial51, 09, Justin Timberlake, ID09_IM04.bmp, (-300, 300), Leonardo DiCaprio, (0, -400), Brad Pitt, (-550, -100), Daniel Radcliffe, (300, 300), Matt Damon, (550, -100), idk, [160.  46.], 0, 3.4852875999640673
sub-19, trial55, 04, Daniel Craig, ID04_IM01.bmp, (550, -100), Hugh Jackman, (300, 300), Patrick Dempsey, (-300, 300), Justin Timberlake, (0, -400), Ryan Gosling, (-550, -100), familiar face, [ 104. -115.], 1, 5.967876499984413
sub-19, trial22, 18, Ryan Reynolds, ID18_IM03.bmp, (-550, -100), Patrick Dempsey, (0, -400), Robert Downey Jr, (300, 300), Brad Pitt, (550, -100), Orlando Bloom, (-300, 300), idk, [94. 57.], 0, 1.6877324000233784
sub-19, trial28, 08, Hugh Jackman, ID08_IM03.bmp, (0, -400), Ben Affleck, (550, -100), Elijah Wood, (300, 300), Daniel Radcliffe, (-300, 300), Ben Stiller, (-550, -100), idk, [133.  58.], 0, 1.1383843999356031
