subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-06, trial54, 09, Justin Timberlake, ID09_IM04.bmp, (-300, 300), Elijah Wood, (550, -100), Robert Downey Jr, (-550, -100), Ryan Reynolds, (0, -400), George Clooney, (300, 300), Justin Timberlake, [-221.  285.], 1, 1.1825862999539822
sub-06, trial9, 15, Robert Downey Jr, ID15_IM03.bmp, (300, 300), Justin Timberlake, (-550, -100), Ryan Reynolds, (-300, 300), Daniel Craig, (0, -400), Brad Pitt, (550, -100), Robert Downey Jr, [217. 331.], 1, 1.5242641000077128
sub-06, trial64, 14, Patrick Dempsey, ID14_IM01.bmp, (-550, -100), Hugh Jackman, (-300, 300), Elijah Wood, (300, 300), Leonardo DiCaprio, (550, -100), Daniel Craig, (0, -400), Patrick Dempsey, [-523.  -67.], 1, 2.09401290002279
sub-06, trial30, 09, Justin Timberlake, ID09_IM01.bmp, (0, -400), Elijah Wood, (550, -100), Robert Downey Jr, (300, 300), Brad Pitt, (-300, 300), Keanu Reeves, (-550, -100), Justin Timberlake, [ -24. -413.], 1, 2.0221498000901192
sub-06, trial7, 07, George Clooney, ID07_IM02.bmp, (0, -400), Hugh Jackman, (-300, 300), Brad Pitt, (300, 300), Matt Damon, (550, -100), Ryan Gosling, (-550, -100), George Clooney, [   5. -400.], 1, 2.3799081998877227
sub-06, trial41, 05, Daniel Radcliffe, ID05_IM02.bmp, (-550, -100), Brad Pitt, (-300, 300), Daniel Craig, (550, -100), Ben Affleck, (300, 300), Ryan Reynolds, (0, -400), Daniel Radcliffe, [-486. -111.], 1, 1.1858536000363529
sub-06, trial20, 18, Ryan Reynolds, ID18_IM01.bmp, (550, -100), George Clooney, (-550, -100), Matt Damon, (-300, 300), Daniel Radcliffe, (0, -400), Leonardo DiCaprio, (300, 300), Ryan Reynolds, [ 409. -108.], 1, 2.0010476999450475
sub-06, trial50, 10, Keanu Reeves, ID10_IM02.bmp, (300, 300), Ryan Reynolds, (550, -100), Orlando Bloom, (0, -400), Brad Pitt, (-550, -100), Patrick Dempsey, (-300, 300), Keanu Reeves, [180. 284.], 1, 3.5018480999860913
sub-06, trial22, 02, Ben Stiller, ID02_IM03.bmp, (0, -400), Hugh Jackman, (300, 300), Daniel Radcliffe, (-300, 300), Robert Downey Jr, (-550, -100), Robert Pattinson, (550, -100), Ben Stiller, [  36. -381.], 1, 1.3514874000102282
sub-06, trial62, 14, Patrick Dempsey, ID14_IM03.bmp, (-550, -100), Ben Stiller, (0, -400), Ryan Gosling, (-300, 300), Matt Damon, (550, -100), Hugh Jackman, (300, 300), Patrick Dempsey, [-420. -112.], 1, 1.4717480998951942
sub-06, trial18, 08, Hugh Jackman, ID08_IM01.bmp, (-300, 300), Keanu Reeves, (0, -400), Patrick Dempsey, (550, -100), Leonardo DiCaprio, (-550, -100), George Clooney, (300, 300), idk, [ 21. 100.], 0, 6.4031461998820305
sub-06, trial17, 05, Daniel Radcliffe, ID05_IM01.bmp, (550, -100), Leonardo DiCaprio, (-300, 300), Hugh Jackman, (0, -400), Justin Timberlake, (-550, -100), Matt Damon, (300, 300), Daniel Radcliffe, [ 456. -104.], 1, 2.601422500098124
sub-06, trial29, 18, Ryan Reynolds, ID18_IM02.bmp, (550, -100), Ben Affleck, (-550, -100), Daniel Radcliffe, (-300, 300), Robert Downey Jr, (0, -400), Keanu Reeves, (300, 300), familiar face, [ 124. -116.], 1, 5.046533599961549
sub-06, trial4, 05, Daniel Radcliffe, ID05_IM03.bmp, (550, -100), Ryan Reynolds, (-300, 300), Robert Pattinson, (-550, -100), George Clooney, (300, 300), Matt Damon, (0, -400), Daniel Radcliffe, [ 441. -104.], 1, 2.1550936000421643
sub-06, trial56, 13, Orlando Bloom, ID13_IM02.bmp, (550, -100), Ben Stiller, (300, 300), Brad Pitt, (-300, 300), Hugh Jackman, (-550, -100), Leonardo DiCaprio, (0, -400), Orlando Bloom, [ 420. -143.], 1, 2.2111450999509543
sub-06, trial25, 01, Ben Affleck, ID01_IM02.bmp, (-300, 300), Ryan Gosling, (550, -100), Ben Stiller, (-550, -100), Matt Damon, (300, 300), Brad Pitt, (0, -400), Ben Affleck, [-246.  276.], 1, 2.136753300204873
sub-06, trial48, 07, George Clooney, ID07_IM01.bmp, (-550, -100), Leonardo DiCaprio, (550, -100), Daniel Craig, (300, 300), Justin Timberlake, (-300, 300), Brad Pitt, (0, -400), George Clooney, [-427. -115.], 1, 1.5295512999873608
sub-06, trial69, 04, Daniel Craig, ID04_IM03.bmp, (300, 300), Patrick Dempsey, (550, -100), Orlando Bloom, (-300, 300), Daniel Radcliffe, (0, -400), Ben Affleck, (-550, -100), Daniel Craig, [420. 303.], 1, 1.55487579992041
sub-06, trial36, 06, Elijah Wood, ID06_IM04.bmp, (0, -400), Ben Stiller, (550, -100), Ryan Gosling, (-550, -100), Robert Downey Jr, (300, 300), Hugh Jackman, (-300, 300), Elijah Wood, [-121. -384.], 1, 1.417965400032699
sub-06, trial33, 06, Elijah Wood, ID06_IM03.bmp, (0, -400), Brad Pitt, (300, 300), George Clooney, (550, -100), Orlando Bloom, (-550, -100), Daniel Craig, (-300, 300), Elijah Wood, [  16. -410.], 1, 0.5046210000291467
sub-06, trial55, 15, Robert Downey Jr, ID15_IM01.bmp, (550, -100), Ben Stiller, (-550, -100), Orlando Bloom, (300, 300), Keanu Reeves, (-300, 300), Patrick Dempsey, (0, -400), Robert Downey Jr, [ 461. -104.], 1, 1.800978299928829
sub-06, trial72, 17, Ryan Gosling, ID17_IM01.bmp, (300, 300), Daniel Radcliffe, (-550, -100), Patrick Dempsey, (550, -100), Robert Pattinson, (-300, 300), Daniel Craig, (0, -400), Ryan Gosling, [217. 271.], 1, 2.4625529998447746
sub-06, trial26, 12, Matt Damon, ID12_IM02.bmp, (-300, 300), Keanu Reeves, (-550, -100), Justin Timberlake, (550, -100), Leonardo DiCaprio, (300, 300), Brad Pitt, (0, -400), idk, [-38.  42.], 0, 2.4745625001378357
sub-06, trial40, 17, Ryan Gosling, ID17_IM04.bmp, (-550, -100), Robert Pattinson, (300, 300), Ryan Reynolds, (-300, 300), Orlando Bloom, (550, -100), Hugh Jackman, (0, -400), Ryan Gosling, [-419. -123.], 1, 3.6293870999943465
sub-06, trial65, 03, Brad Pitt, ID03_IM02.bmp, (0, -400), Ryan Reynolds, (-550, -100), Ryan Gosling, (-300, 300), Daniel Craig, (550, -100), Daniel Radcliffe, (300, 300), Brad Pitt, [ -86. -416.], 1, 1.722053699893877
sub-06, trial38, 10, Keanu Reeves, ID10_IM04.bmp, (300, 300), Orlando Bloom, (0, -400), Daniel Craig, (550, -100), Daniel Radcliffe, (-550, -100), Matt Damon, (-300, 300), Keanu Reeves, [229. 330.], 1, 2.419717200100422
sub-06, trial61, 02, Ben Stiller, ID02_IM01.bmp, (0, -400), Ryan Reynolds, (-550, -100), Brad Pitt, (550, -100), Robert Pattinson, (300, 300), Matt Damon, (-300, 300), Ben Stiller, [ 114. -398.], 1, 1.864449999993667
sub-06, trial14, 07, George Clooney, ID07_IM04.bmp, (-300, 300), Robert Pattinson, (-550, -100), Ryan Gosling, (300, 300), Hugh Jackman, (550, -100), Daniel Radcliffe, (0, -400), George Clooney, [-180.  297.], 1, 1.4606938001234084
sub-06, trial68, 16, Robert Pattinson, ID16_IM01.bmp, (300, 300), Robert Downey Jr, (-550, -100), George Clooney, (550, -100), Orlando Bloom, (-300, 300), Ryan Gosling, (0, -400), Robert Pattinson, [180. 283.], 1, 1.0473744999617338
sub-06, trial46, 18, Ryan Reynolds, ID18_IM04.bmp, (550, -100), Ben Stiller, (0, -400), Robert Pattinson, (300, 300), Justin Timberlake, (-550, -100), Keanu Reeves, (-300, 300), Ryan Reynolds, [ 389. -103.], 1, 1.619868400041014
sub-06, trial59, 17, Ryan Gosling, ID17_IM03.bmp, (-300, 300), Patrick Dempsey, (0, -400), Justin Timberlake, (-550, -100), Ben Affleck, (300, 300), George Clooney, (550, -100), Ryan Gosling, [-215.  324.], 1, 1.713315000059083
