subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-09, trial67, 02, Ben Stiller, ID02_IM04.bmp, (550, -100), Ryan Reynolds, (-550, -100), Brad Pitt, (-300, 300), Justin Timberlake, (300, 300), Orlando Bloom, (0, -400), Ben Stiller, [ 424. -119.], 1, 1.3842885000631213
sub-09, trial23, 03, Brad Pitt, ID03_IM04.bmp, (0, -400), Matt Damon, (550, -100), Daniel Craig, (-300, 300), Hugh Jackman, (-550, -100), Orlando Bloom, (300, 300), idk, [57. 41.], 0, 2.823507299879566
sub-09, trial70, 09, Justin Timberlake, ID09_IM01.bmp, (-300, 300), Keanu Reeves, (300, 300), Robert Pattinson, (0, -400), Leonardo DiCaprio, (-550, -100), Ryan Gosling, (550, -100), Justin Timberlake, [-291.  335.], 1, 1.8357575999107212
sub-09, trial25, 11, Leonardo DiCaprio, ID11_IM03.bmp, (-550, -100), Hugh Jackman, (550, -100), Elijah Wood, (0, -400), Brad Pitt, (-300, 300), Daniel Radcliffe, (300, 300), Leonardo DiCaprio, [-403.  -93.], 1, 1.7200112999416888
sub-09, trial44, 07, George Clooney, ID07_IM02.bmp, (-300, 300), Keanu Reeves, (0, -400), Ryan Reynolds, (300, 300), Ben Affleck, (-550, -100), Hugh Jackman, (550, -100), George Clooney, [-290.  294.], 1, 2.128563700011
sub-09, trial46, 12, Matt Damon, ID12_IM03.bmp, (0, -400), Robert Downey Jr, (-550, -100), Ben Affleck, (300, 300), Justin Timberlake, (550, -100), Ben Stiller, (-300, 300), Matt Damon, [  31. -431.], 1, 2.361183000029996
sub-09, trial45, 05, Daniel Radcliffe, ID05_IM01.bmp, (-550, -100), Patrick Dempsey, (0, -400), George Clooney, (550, -100), Robert Pattinson, (300, 300), Elijah Wood, (-300, 300), Daniel Radcliffe, [-458. -126.], 1, 1.7771129999309778
sub-09, trial56, 17, Ryan Gosling, ID17_IM02.bmp, (0, -400), Keanu Reeves, (550, -100), Leonardo DiCaprio, (-300, 300), Ben Stiller, (300, 300), Elijah Wood, (-550, -100), idk, [-100.   31.], 0, 1.928749700076878
sub-09, trial4, 16, Robert Pattinson, ID16_IM04.bmp, (-300, 300), Daniel Radcliffe, (550, -100), Patrick Dempsey, (0, -400), Ben Stiller, (300, 300), Robert Downey Jr, (-550, -100), Robert Pattinson, [-291.  321.], 1, 2.3773081998806447
sub-09, trial71, 01, Ben Affleck, ID01_IM02.bmp, (0, -400), Keanu Reeves, (550, -100), Hugh Jackman, (-300, 300), Justin Timberlake, (300, 300), Brad Pitt, (-550, -100), Keanu Reeves, [415. -87.], 0, 2.863840000005439
sub-09, trial20, 04, Daniel Craig, ID04_IM02.bmp, (-300, 300), Keanu Reeves, (300, 300), Daniel Radcliffe, (0, -400), Robert Downey Jr, (-550, -100), Ben Affleck, (550, -100), Daniel Craig, [-297.  298.], 1, 3.2597590999212116
sub-09, trial18, 04, Daniel Craig, ID04_IM01.bmp, (-550, -100), Justin Timberlake, (-300, 300), Brad Pitt, (0, -400), Ryan Reynolds, (300, 300), Ben Stiller, (550, -100), Ryan Reynolds, [169. 290.], 0, 6.063804499804974
sub-09, trial5, 05, Daniel Radcliffe, ID05_IM02.bmp, (-550, -100), Hugh Jackman, (300, 300), Matt Damon, (550, -100), Orlando Bloom, (-300, 300), Justin Timberlake, (0, -400), Daniel Radcliffe, [-456.  -79.], 1, 1.9468914999160916
sub-09, trial2, 01, Ben Affleck, ID01_IM03.bmp, (550, -100), Ben Stiller, (300, 300), Daniel Craig, (-550, -100), Leonardo DiCaprio, (-300, 300), George Clooney, (0, -400), idk, [-60.  52.], 0, 2.738665899960324
sub-09, trial53, 07, George Clooney, ID07_IM01.bmp, (0, -400), Ben Affleck, (300, 300), Orlando Bloom, (-300, 300), Leonardo DiCaprio, (-550, -100), Hugh Jackman, (550, -100), George Clooney, [  19. -425.], 1, 4.675868900027126
sub-09, trial37, 06, Elijah Wood, ID06_IM03.bmp, (0, -400), Ryan Reynolds, (-300, 300), Matt Damon, (300, 300), Robert Downey Jr, (-550, -100), Hugh Jackman, (550, -100), Elijah Wood, [ -95. -419.], 1, 4.022612900007516
sub-09, trial21, 02, Ben Stiller, ID02_IM03.bmp, (300, 300), Ryan Gosling, (0, -400), Justin Timberlake, (550, -100), George Clooney, (-550, -100), Daniel Radcliffe, (-300, 300), Ben Stiller, [223. 275.], 1, 3.2838024999946356
sub-09, trial42, 01, Ben Affleck, ID01_IM01.bmp, (-300, 300), Orlando Bloom, (0, -400), Ryan Reynolds, (550, -100), Justin Timberlake, (-550, -100), Keanu Reeves, (300, 300), idk, [ 0. 52.], 0, 2.5977152998093516
