subject,trial,celeb_id,celeb_name,celeb_image,celeb_position,rand0_name,rand0_pos,rand1_name,rand1_pos,rand2_name,rand2_pos,rand3_name,rand3_pos,answer_celeb,answer_position,correct,rt
sub-04, trial29, 17, Ryan Gosling, ID17_IM04.bmp, (0, -400), Robert Downey Jr, (300, 300), Ben Stiller, (550, -100), Robert Pattinson, (-550, -100), Patrick Dempsey, (-300, 300), idk, [127.  65.], 0, 0.5021750999148935
sub-04, trial17, 04, Daniel Craig, ID04_IM01.bmp, (0, -400), Orlando Bloom, (-550, -100), Brad Pitt, (550, -100), Matt Damon, (-300, 300), Ryan Reynolds, (300, 300), Ryan Reynolds, [348. 293.], 0, 4.409405400045216
sub-04, trial52, 18, Ryan Reynolds, ID18_IM03.bmp, (-550, -100), Leonardo DiCaprio, (0, -400), Ben Stiller, (550, -100), Keanu Reeves, (-300, 300), Brad Pitt, (300, 300), familiar face, [  27. -114.], 1, 1.6304341000504792
sub-04, trial70, 07, George Clooney, ID07_IM01.bmp, (300, 300), Orlando Bloom, (-550, -100), Hugh Jackman, (0, -400), Ryan Gosling, (550, -100), Ben Affleck, (-300, 300), George Clooney, [326. 332.], 1, 0.9636354001704603
sub-04, trial49, 03, Brad Pitt, ID03_IM03.bmp, (-550, -100), Hugh Jackman, (-300, 300), George Clooney, (300, 300), Ryan Reynolds, (0, -400), Ryan Gosling, (550, -100), familiar face, [ 86. -91.], 1, 5.092094200197607
sub-04, trial18, 15, Robert Downey Jr, ID15_IM04.bmp, (550, -100), Leonardo DiCaprio, (300, 300), Ben Affleck, (-300, 300), Ryan Reynolds, (-550, -100), Robert Pattinson, (0, -400), idk, [92. 31.], 0, 3.5411141000222415
sub-04, trial63, 10, Keanu Reeves, ID10_IM04.bmp, (0, -400), Ryan Gosling, (-550, -100), Patrick Dempsey, (300, 300), Elijah Wood, (-300, 300), George Clooney, (550, -100), idk, [92. 31.], 0, 0.5635566997807473
sub-04, trial14, 05, Daniel Radcliffe, ID05_IM03.bmp, (-550, -100), Leonardo DiCaprio, (300, 300), Keanu Reeves, (-300, 300), Brad Pitt, (0, -400), Hugh Jackman, (550, -100), Daniel Radcliffe, [-502.  -92.], 1, 4.452547199791297
sub-04, trial32, 06, Elijah Wood, ID06_IM02.bmp, (550, -100), Ryan Gosling, (-550, -100), Justin Timberlake, (0, -400), Brad Pitt, (300, 300), Ben Affleck, (-300, 300), idk, [-41.  38.], 0, 1.3519870000891387
sub-04, trial65, 03, Brad Pitt, ID03_IM01.bmp, (550, -100), Daniel Radcliffe, (-550, -100), Ryan Gosling, (0, -400), Robert Downey Jr, (300, 300), Orlando Bloom, (-300, 300), Brad Pitt, [483. -98.], 1, 2.703540900023654
sub-04, trial44, 10, Keanu Reeves, ID10_IM03.bmp, (-550, -100), Elijah Wood, (300, 300), Ryan Reynolds, (-300, 300), Leonardo DiCaprio, (550, -100), Daniel Radcliffe, (0, -400), idk, [126.  40.], 0, 0.6103497999720275
sub-04, trial56, 16, Robert Pattinson, ID16_IM03.bmp, (550, -100), Ben Affleck, (0, -400), Elijah Wood, (-550, -100), Orlando Bloom, (300, 300), Keanu Reeves, (-300, 300), Robert Pattinson, [ 434. -127.], 1, 2.9187680000904948
sub-04, trial2, 12, Matt Damon, ID12_IM04.bmp, (-550, -100), Daniel Craig, (300, 300), Keanu Reeves, (550, -100), Justin Timberlake, (0, -400), Ben Stiller, (-300, 300), idk, [12. 71.], 0, 0.7208373001776636
