subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
sub-12, trial26, 17, Ryan Gosling, ID17_IM03.bmp, (-300, 300), Daniel Radcliffe, (300, 300), Brad Pitt, (550, -100), George Clooney, (0, -400), Leonardo DiCaprio, (-550, -100), Ryan Gosling, [-320.  297.], 1, 1.9066257999511436
sub-12, trial35, 09, Justin Timberlake, ID09_IM04.bmp, (0, -400), Ben Stiller, (550, -100), Robert Pattinson, (-300, 300), Daniel Radcliffe, (300, 300), Leonardo DiCaprio, (-550, -100), idk, [-6.  7.], 0, 15.036103199934587
sub-12, trial54, 12, Matt Damon, ID12_IM03.bmp, (550, -100), Daniel Craig, (300, 300), Ben Affleck, (-300, 300), Daniel Radcliffe, (-550, -100), Robert Pattinson, (0, -400), Matt Damon, [446. -91.], 1, 1.785020799958147
sub-12, trial23, 13, Orlando Bloom, ID13_IM02.bmp, (0, -400), Ryan Gosling, (300, 300), Ben Stiller, (-300, 300), Patrick Dempsey, (-550, -100), Daniel Craig, (550, -100), Orlando Bloom, [ -80. -385.], 1, 1.2559607999864966
sub-12, trial51, 06, Elijah Wood, ID06_IM03.bmp, (-300, 300), Patrick Dempsey, (0, -400), Daniel Radcliffe, (550, -100), Leonardo DiCaprio, (-550, -100), Orlando Bloom, (300, 300), Daniel Radcliffe, [436. -96.], 0, 2.0279672000324354
sub-12, trial21, 01, Ben Affleck, ID01_IM04.bmp, (550, -100), Daniel Radcliffe, (0, -400), Orlando Bloom, (-550, -100), Daniel Craig, (-300, 300), Keanu Reeves, (300, 300), Ben Affleck, [540. -95.], 1, 2.8490134000312537
sub-12, trial36, 14, Patrick Dempsey, ID14_IM04.bmp, (300, 300), Robert Pattinson, (550, -100), Orlando Bloom, (0, -400), George Clooney, (-300, 300), Brad Pitt, (-550, -100), Patrick Dempsey, [302. 299.], 1, 2.0530998000176623
sub-12, trial17, 11, Leonardo DiCaprio, ID11_IM02.bmp, (0, -400), Patrick Dempsey, (-300, 300), Brad Pitt, (550, -100), Daniel Radcliffe, (-550, -100), Keanu Reeves, (300, 300), Leonardo DiCaprio, [ -62. -389.], 1, 1.1680110999150202
sub-12, trial55, 08, Hugh Jackman, ID08_IM02.bmp, (300, 300), Ben Stiller, (-550, -100), Orlando Bloom, (550, -100), George Clooney, (-300, 300), Robert Downey Jr, (0, -400), Hugh Jackman, [281. 321.], 1, 2.280487100011669
sub-12, trial71, 17, Ryan Gosling, ID17_IM02.bmp, (-300, 300), Robert Pattinson, (300, 300), Robert Downey Jr, (-550, -100), Ben Stiller, (0, -400), George Clooney, (550, -100), Ryan Gosling, [-240.  283.], 1, 1.5793955000117421
sub-12, trial6, 16, Robert Pattinson, ID16_IM04.bmp, (-300, 300), Ben Affleck, (300, 300), Ryan Reynolds, (-550, -100), Leonardo DiCaprio, (550, -100), Hugh Jackman, (0, -400), Robert Pattinson, [-205.  307.], 1, 1.9063839999726042
sub-12, trial13, 13, Orlando Bloom, ID13_IM04.bmp, (300, 300), Elijah Wood, (550, -100), Patrick Dempsey, (-550, -100), Robert Downey Jr, (0, -400), Hugh Jackman, (-300, 300), Orlando Bloom, [236. 272.], 1, 1.4760606000199914
sub-12, trial14, 02, Ben Stiller, ID02_IM04.bmp, (550, -100), Patrick Dempsey, (-550, -100), Ryan Gosling, (300, 300), Daniel Craig, (-300, 300), Hugh Jackman, (0, -400), Ben Stiller, [460. -98.], 1, 1.0787986000068486
sub-12, trial58, 02, Ben Stiller, ID02_IM02.bmp, (300, 300), Ryan Reynolds, (-550, -100), Ben Affleck, (-300, 300), Robert Pattinson, (0, -400), Justin Timberlake, (550, -100), Ben Affleck, [-254.  303.], 0, 1.5532358000054955
sub-12, trial18, 06, Elijah Wood, ID06_IM01.bmp, (-550, -100), Hugh Jackman, (-300, 300), Robert Downey Jr, (300, 300), Daniel Craig, (0, -400), Matt Damon, (550, -100), Elijah Wood, [-476. -111.], 1, 19.617172400001436
sub-12, trial56, 01, Ben Affleck, ID01_IM03.bmp, (300, 300), Orlando Bloom, (-300, 300), George Clooney, (0, -400), Brad Pitt, (550, -100), Justin Timberlake, (-550, -100), Ben Affleck, [351. 294.], 1, 2.2223013000329956
sub-12, trial20, 04, Daniel Craig, ID04_IM03.bmp, (-300, 300), Leonardo DiCaprio, (0, -400), Orlando Bloom, (-550, -100), Ben Stiller, (300, 300), Keanu Reeves, (550, -100), Daniel Craig, [-190.  310.], 1, 3.491525399964303
sub-12, trial31, 04, Daniel Craig, ID04_IM02.bmp, (0, -400), Orlando Bloom, (550, -100), Leonardo DiCaprio, (-550, -100), Matt Damon, (300, 300), Hugh Jackman, (-300, 300), Daniel Craig, [  81. -388.], 1, 1.661789600038901
sub-12, trial66, 07, George Clooney, ID07_IM03.bmp, (-300, 300), Robert Pattinson, (300, 300), Daniel Radcliffe, (0, -400), Brad Pitt, (550, -100), Hugh Jackman, (-550, -100), George Clooney, [-147.  267.], 1, 2.3841497000539675
sub-12, trial32, 10, Keanu Reeves, ID10_IM04.bmp, (-300, 300), Daniel Craig, (550, -100), Justin Timberlake, (-550, -100), Ben Stiller, (300, 300), Robert Downey Jr, (0, -400), Keanu Reeves, [-182.  296.], 1, 2.262555900029838
sub-12, trial67, 15, Robert Downey Jr, ID15_IM02.bmp, (300, 300), Robert Pattinson, (-550, -100), Orlando Bloom, (550, -100), Ben Stiller, (0, -400), Justin Timberlake, (-300, 300), Robert Downey Jr, [208. 274.], 1, 2.6503153000958264
sub-12, trial60, 17, Ryan Gosling, ID17_IM04.bmp, (-300, 300), Ben Stiller, (550, -100), George Clooney, (0, -400), Robert Downey Jr, (-550, -100), Matt Damon, (300, 300), Ryan Gosling, [-265.  311.], 1, 0.8382320000091568
sub-12, trial29, 09, Justin Timberlake, ID09_IM02.bmp, (0, -400), Ryan Reynolds, (-300, 300), Ben Stiller, (-550, -100), Elijah Wood, (550, -100), Ben Affleck, (300, 300), Justin Timberlake, [   4. -383.], 1, 0.8347639000276104
sub-12, trial57, 14, Patrick Dempsey, ID14_IM03.bmp, (0, -400), Keanu Reeves, (-300, 300), Hugh Jackman, (550, -100), Ryan Reynolds, (-550, -100), Robert Pattinson, (300, 300), Patrick Dempsey, [ -13. -384.], 1, 2.447005199966952
sub-12, trial4, 11, Leonardo DiCaprio, ID11_IM03.bmp, (-550, -100), Hugh Jackman, (300, 300), George Clooney, (550, -100), Justin Timberlake, (0, -400), Robert Downey Jr, (-300, 300), Leonardo DiCaprio, [-426.  -96.], 1, 1.0667059000115842
sub-12, trial11, 10, Keanu Reeves, ID10_IM02.bmp, (0, -400), Robert Downey Jr, (300, 300), Daniel Radcliffe, (-300, 300), Hugh Jackman, (550, -100), Ryan Gosling, (-550, -100), Keanu Reeves, [ -95. -380.], 1, 2.1661459000315517
sub-12, trial53, 04, Daniel Craig, ID04_IM01.bmp, (0, -400), Leonardo DiCaprio, (-300, 300), Robert Downey Jr, (550, -100), Daniel Radcliffe, (-550, -100), Robert Pattinson, (300, 300), Daniel Craig, [ -22. -391.], 1, 3.213358699926175
sub-12, trial45, 08, Hugh Jackman, ID08_IM03.bmp, (-550, -100), George Clooney, (550, -100), Keanu Reeves, (300, 300), Daniel Radcliffe, (0, -400), Robert Downey Jr, (-300, 300), Hugh Jackman, [-448.  -94.], 1, 2.0993664999259636
sub-12, trial10, 03, Brad Pitt, ID03_IM03.bmp, (300, 300), Justin Timberlake, (550, -100), George Clooney, (-300, 300), Daniel Craig, (-550, -100), Hugh Jackman, (0, -400), Brad Pitt, [225. 312.], 1, 1.2693115000147372
sub-12, trial42, 03, Brad Pitt, ID03_IM02.bmp, (0, -400), George Clooney, (-550, -100), Ben Affleck, (300, 300), Patrick Dempsey, (-300, 300), Daniel Craig, (550, -100), Brad Pitt, [  69. -380.], 1, 1.2882478999672458
sub-12, trial5, 15, Robert Downey Jr, ID15_IM01.bmp, (300, 300), Keanu Reeves, (550, -100), Ryan Reynolds, (-550, -100), Justin Timberlake, (0, -400), Daniel Craig, (-300, 300), Robert Downey Jr, [270. 284.], 1, 1.601974799996242
sub-12, trial19, 14, Patrick Dempsey, ID14_IM01.bmp, (-550, -100), Robert Downey Jr, (-300, 300), Ryan Gosling, (0, -400), Keanu Reeves, (300, 300), Brad Pitt, (550, -100), Patrick Dempsey, [-407. -105.], 1, 1.4640791000565514
sub-12, trial39, 10, Keanu Reeves, ID10_IM01.bmp, (-300, 300), Daniel Craig, (550, -100), Robert Downey Jr, (300, 300), Ben Affleck, (0, -400), Daniel Radcliffe, (-550, -100), Keanu Reeves, [-239.  311.], 1, 5.18796329991892
sub-12, trial22, 16, Robert Pattinson, ID16_IM02.bmp, (-550, -100), Elijah Wood, (0, -400), George Clooney, (550, -100), Patrick Dempsey, (-300, 300), Ryan Reynolds, (300, 300), Robert Pattinson, [-435. -106.], 1, 1.1386060999939218
sub-12, trial12, 05, Daniel Radcliffe, ID05_IM02.bmp, (0, -400), Matt Damon, (550, -100), Elijah Wood, (-300, 300), Hugh Jackman, (300, 300), Ryan Reynolds, (-550, -100), Elijah Wood, [-216.  272.], 0, 1.7553684000158682
sub-12, trial16, 05, Daniel Radcliffe, ID05_IM03.bmp, (300, 300), Hugh Jackman, (-550, -100), Ryan Reynolds, (550, -100), Ryan Gosling, (-300, 300), Ben Stiller, (0, -400), Daniel Radcliffe, [247. 279.], 1, 1.115263200015761
sub-12, trial9, 05, Daniel Radcliffe, ID05_IM04.bmp, (300, 300), Hugh Jackman, (550, -100), Ben Stiller, (-300, 300), Ryan Reynolds, (0, -400), Keanu Reeves, (-550, -100), Daniel Radcliffe, [218. 287.], 1, 0.7717012000503018
sub-12, trial27, 07, George Clooney, ID07_IM01.bmp, (0, -400), Patrick Dempsey, (-300, 300), Robert Pattinson, (-550, -100), Ben Affleck, (550, -100), Ryan Reynolds, (300, 300), George Clooney, [ -82. -390.], 1, 1.6036225999705493
sub-12, trial64, 18, Ryan Reynolds, ID18_IM03.bmp, (-300, 300), Daniel Craig, (550, -100), Daniel Radcliffe, (300, 300), Justin Timberlake, (0, -400), Robert Pattinson, (-550, -100), Ryan Reynolds, [-229.  312.], 1, 1.2569249999942258
sub-12, trial65, 12, Matt Damon, ID12_IM04.bmp, (-300, 300), Justin Timberlake, (0, -400), Daniel Craig, (300, 300), George Clooney, (550, -100), Robert Downey Jr, (-550, -100), Matt Damon, [-263.  263.], 1, 2.796031399979256
sub-12, trial24, 06, Elijah Wood, ID06_IM04.bmp, (-300, 300), Ben Stiller, (-550, -100), Patrick Dempsey, (0, -400), Hugh Jackman, (300, 300), Ryan Reynolds, (550, -100), Elijah Wood, [-244.  274.], 1, 1.8986554999137297
sub-12, trial49, 02, Ben Stiller, ID02_IM01.bmp, (-550, -100), Ben Affleck, (-300, 300), Robert Pattinson, (0, -400), Hugh Jackman, (300, 300), Patrick Dempsey, (550, -100), Ben Stiller, [-445. -106.], 1, 1.0844224999891594
sub-12, trial63, 05, Daniel Radcliffe, ID05_IM01.bmp, (300, 300), Ben Affleck, (0, -400), Daniel Craig, (-300, 300), Ryan Gosling, (550, -100), Orlando Bloom, (-550, -100), Daniel Radcliffe, [281. 289.], 1, 1.4564913000212982
sub-12, trial33, 15, Robert Downey Jr, ID15_IM03.bmp, (0, -400), Elijah Wood, (-550, -100), Robert Pattinson, (-300, 300), Matt Damon, (550, -100), Hugh Jackman, (300, 300), Robert Downey Jr, [ -26. -388.], 1, 1.0422248999821022
