subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
sub-09, trial54, 17, Ryan Gosling, ID17_IM01.bmp, (550, -100), Brad Pitt, (300, 300), Ben Stiller, (0, -400), Justin Timberlake, (-550, -100), Leonardo DiCaprio, (-300, 300), Ryan Gosling, [ 509. -125.], 1, 4.71681199996965
sub-09, trial24, 09, Justin Timberlake, ID09_IM04.bmp, (-550, -100), Matt Damon, (550, -100), Ben Affleck, (0, -400), Ryan Reynolds, (-300, 300), Orlando Bloom, (300, 300), idk, [ 64. -22.], 0, 2.734185900015291
sub-09, trial53, 13, Orlando Bloom, ID13_IM03.bmp, (0, -400), Ryan Gosling, (-550, -100), Keanu Reeves, (300, 300), Daniel Radcliffe, (550, -100), Matt Damon, (-300, 300), Orlando Bloom, [ -55. -378.], 1, 1.949327500013169
sub-09, trial48, 17, Ryan Gosling, ID17_IM03.bmp, (0, -400), Robert Downey Jr, (-550, -100), Hugh Jackman, (-300, 300), Ben Affleck, (300, 300), Daniel Craig, (550, -100), idk, [ 15. -12.], 0, 2.957132699957583
sub-09, trial25, 15, Robert Downey Jr, ID15_IM04.bmp, (-300, 300), Daniel Craig, (-550, -100), Leonardo DiCaprio, (550, -100), Daniel Radcliffe, (300, 300), Ben Stiller, (0, -400), Robert Downey Jr, [-261.  264.], 1, 1.3489793000044301
sub-09, trial4, 05, Daniel Radcliffe, ID05_IM04.bmp, (300, 300), Robert Downey Jr, (-300, 300), Matt Damon, (-550, -100), George Clooney, (0, -400), Ryan Gosling, (550, -100), Daniel Radcliffe, [202. 275.], 1, 3.549952600034885
sub-09, trial57, 18, Ryan Reynolds, ID18_IM03.bmp, (0, -400), Leonardo DiCaprio, (550, -100), Ben Stiller, (-300, 300), George Clooney, (300, 300), Keanu Reeves, (-550, -100), Ryan Reynolds, [  36. -415.], 1, 1.9649695999687538
sub-09, trial37, 02, Ben Stiller, ID02_IM02.bmp, (0, -400), Brad Pitt, (-550, -100), Ryan Gosling, (-300, 300), Daniel Radcliffe, (300, 300), Patrick Dempsey, (550, -100), idk, [40. 24.], 0, 19.47649570001522
sub-09, trial21, 04, Daniel Craig, ID04_IM01.bmp, (300, 300), Elijah Wood, (0, -400), Ben Stiller, (-550, -100), Ryan Reynolds, (-300, 300), Daniel Radcliffe, (550, -100), Daniel Craig, [231. 338.], 1, 1.7031432999647222
sub-09, trial61, 10, Keanu Reeves, ID10_IM01.bmp, (-300, 300), Ryan Reynolds, (0, -400), Daniel Craig, (300, 300), Elijah Wood, (550, -100), Leonardo DiCaprio, (-550, -100), Keanu Reeves, [-278.  292.], 1, 10.881457999988925
sub-09, trial3, 04, Daniel Craig, ID04_IM03.bmp, (300, 300), Hugh Jackman, (-550, -100), Orlando Bloom, (0, -400), Ryan Gosling, (-300, 300), Keanu Reeves, (550, -100), Daniel Craig, [239. 283.], 1, 0.7314906999818049
sub-09, trial67, 18, Ryan Reynolds, ID18_IM04.bmp, (0, -400), Robert Pattinson, (300, 300), Daniel Craig, (550, -100), Robert Downey Jr, (-300, 300), Elijah Wood, (-550, -100), Ryan Reynolds, [  59. -361.], 1, 1.6841337999794632
sub-09, trial64, 12, Matt Damon, ID12_IM02.bmp, (-300, 300), Justin Timberlake, (0, -400), Leonardo DiCaprio, (550, -100), Ben Stiller, (-550, -100), Robert Pattinson, (300, 300), Matt Damon, [-263.  278.], 1, 1.3195129999658093
sub-09, trial17, 13, Orlando Bloom, ID13_IM04.bmp, (-550, -100), Matt Damon, (-300, 300), Robert Pattinson, (0, -400), Brad Pitt, (550, -100), Patrick Dempsey, (300, 300), Orlando Bloom, [-507. -107.], 1, 1.6876607000012882
sub-09, trial23, 04, Daniel Craig, ID04_IM04.bmp, (300, 300), Ryan Reynolds, (550, -100), Ben Affleck, (-300, 300), Patrick Dempsey, (0, -400), Hugh Jackman, (-550, -100), Daniel Craig, [143. 285.], 1, 0.9378606000100262
sub-09, trial45, 06, Elijah Wood, ID06_IM03.bmp, (300, 300), Leonardo DiCaprio, (550, -100), Hugh Jackman, (-550, -100), Robert Downey Jr, (-300, 300), Justin Timberlake, (0, -400), Elijah Wood, [325. 325.], 1, 6.633903000038117
sub-09, trial35, 10, Keanu Reeves, ID10_IM04.bmp, (550, -100), Daniel Craig, (-300, 300), Robert Pattinson, (300, 300), Justin Timberlake, (0, -400), Ryan Reynolds, (-550, -100), Keanu Reeves, [467. -84.], 1, 1.5988424000097439
sub-09, trial72, 16, Robert Pattinson, ID16_IM01.bmp, (0, -400), Brad Pitt, (300, 300), Orlando Bloom, (-550, -100), Ryan Gosling, (-300, 300), George Clooney, (550, -100), Robert Pattinson, [   7. -419.], 1, 2.836340200039558
