subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
sub-11, trial58, 18, Ryan Reynolds, ID18_IM04.bmp, (-550, -100), Ben Stiller, (0, -400), Keanu Reeves, (300, 300), Brad Pitt, (550, -100), Justin Timberlake, (-300, 300), Ryan Reynolds, [-461. -132.], 1, 3.14378379995469
sub-11, trial13, 15, Robert Downey Jr, ID15_IM04.bmp, (550, -100), Leonardo DiCaprio, (0, -400), Hugh Jackman, (300, 300), Justin Timberlake, (-300, 300), George Clooney, (-550, -100), Robert Downey Jr, [410. -88.], 1, 5.160530499997549
sub-11, trial30, 06, Elijah Wood, ID06_IM04.bmp, (300, 300), Daniel Radcliffe, (-550, -100), Robert Downey Jr, (-300, 300), Ryan Reynolds, (0, -400), Hugh Jackman, (550, -100), Daniel Radcliffe, [-428.  -97.], 0, 2.3279901000205427
sub-11, trial18, 02, Ben Stiller, ID02_IM02.bmp, (-300, 300), Ryan Reynolds, (550, -100), Robert Downey Jr, (300, 300), Brad Pitt, (-550, -100), Leonardo DiCaprio, (0, -400), Ben Stiller, [-311.  308.], 1, 2.216721599921584
sub-11, trial24, 07, George Clooney, ID07_IM02.bmp, (300, 300), Ryan Reynolds, (-550, -100), Ryan Gosling, (550, -100), Daniel Radcliffe, (-300, 300), Patrick Dempsey, (0, -400), George Clooney, [239. 292.], 1, 2.3183114000130445
sub-11, trial69, 01, Ben Affleck, ID01_IM03.bmp, (550, -100), Matt Damon, (0, -400), Orlando Bloom, (300, 300), Robert Pattinson, (-300, 300), Leonardo DiCaprio, (-550, -100), Ben Affleck, [ 529. -100.], 1, 1.0637254000175744
sub-11, trial53, 11, Leonardo DiCaprio, ID11_IM03.bmp, (300, 300), Patrick Dempsey, (550, -100), Daniel Craig, (-300, 300), Ryan Reynolds, (0, -400), Matt Damon, (-550, -100), Leonardo DiCaprio, [163. 287.], 1, 2.8505600999342278
sub-11, trial66, 10, Keanu Reeves, ID10_IM01.bmp, (-300, 300), Robert Pattinson, (550, -100), Orlando Bloom, (300, 300), Daniel Radcliffe, (0, -400), Brad Pitt, (-550, -100), Keanu Reeves, [-210.  320.], 1, 1.0773772000102326
sub-11, trial48, 06, Elijah Wood, ID06_IM03.bmp, (0, -400), Robert Pattinson, (300, 300), Ben Stiller, (-300, 300), Justin Timberlake, (-550, -100), Keanu Reeves, (550, -100), Elijah Wood, [  15. -405.], 1, 5.584809300024062
sub-11, trial59, 12, Matt Damon, ID12_IM01.bmp, (0, -400), George Clooney, (-300, 300), Robert Downey Jr, (-550, -100), Ryan Reynolds, (300, 300), Orlando Bloom, (550, -100), Matt Damon, [ -18. -380.], 1, 2.3838755000615492
sub-11, trial22, 13, Orlando Bloom, ID13_IM03.bmp, (300, 300), Matt Damon, (550, -100), Brad Pitt, (-550, -100), Ryan Gosling, (-300, 300), Ben Stiller, (0, -400), Orlando Bloom, [180. 326.], 1, 1.013545099995099
sub-11, trial16, 16, Robert Pattinson, ID16_IM04.bmp, (300, 300), Leonardo DiCaprio, (550, -100), Ben Stiller, (0, -400), Brad Pitt, (-550, -100), George Clooney, (-300, 300), Robert Pattinson, [297. 339.], 1, 5.723146499949507
sub-11, trial45, 03, Brad Pitt, ID03_IM01.bmp, (0, -400), Leonardo DiCaprio, (-300, 300), George Clooney, (-550, -100), Patrick Dempsey, (550, -100), Robert Downey Jr, (300, 300), Brad Pitt, [  78. -417.], 1, 1.3797571000177413
sub-11, trial40, 12, Matt Damon, ID12_IM04.bmp, (550, -100), Elijah Wood, (-300, 300), Orlando Bloom, (300, 300), Patrick Dempsey, (-550, -100), Ryan Gosling, (0, -400), Matt Damon, [ 437. -122.], 1, 2.8930288000265136
sub-11, trial19, 13, Orlando Bloom, ID13_IM02.bmp, (-300, 300), Robert Pattinson, (0, -400), Daniel Craig, (550, -100), Elijah Wood, (300, 300), Patrick Dempsey, (-550, -100), Orlando Bloom, [-186.  292.], 1, 1.4122413999866694
sub-11, trial1, 17, Ryan Gosling, ID17_IM03.bmp, (-300, 300), Robert Pattinson, (-550, -100), Leonardo DiCaprio, (550, -100), Ryan Reynolds, (0, -400), Hugh Jackman, (300, 300), Ryan Gosling, [-172.  328.], 1, 2.6654180999612436
sub-11, trial46, 17, Ryan Gosling, ID17_IM01.bmp, (550, -100), Matt Damon, (-300, 300), Justin Timberlake, (-550, -100), Daniel Radcliffe, (0, -400), Patrick Dempsey, (300, 300), Ryan Gosling, [ 537. -131.], 1, 1.8452192000113428
sub-11, trial70, 07, George Clooney, ID07_IM03.bmp, (550, -100), Hugh Jackman, (-550, -100), Robert Downey Jr, (-300, 300), Justin Timberlake, (300, 300), Ben Affleck, (0, -400), George Clooney, [ 479. -117.], 1, 2.177748200017959
sub-11, trial56, 02, Ben Stiller, ID02_IM01.bmp, (-300, 300), George Clooney, (550, -100), Elijah Wood, (0, -400), Patrick Dempsey, (300, 300), Orlando Bloom, (-550, -100), Ben Stiller, [-294.  263.], 1, 1.9504307999741286
sub-11, trial6, 07, George Clooney, ID07_IM04.bmp, (550, -100), Orlando Bloom, (300, 300), Patrick Dempsey, (-300, 300), Robert Downey Jr, (0, -400), Elijah Wood, (-550, -100), George Clooney, [466. -85.], 1, 1.111033600056544
sub-11, trial65, 09, Justin Timberlake, ID09_IM01.bmp, (-550, -100), Ben Stiller, (0, -400), Leonardo DiCaprio, (300, 300), Keanu Reeves, (550, -100), Brad Pitt, (-300, 300), Justin Timberlake, [-396. -102.], 1, 1.369641299941577
sub-11, trial33, 11, Leonardo DiCaprio, ID11_IM02.bmp, (-300, 300), Daniel Radcliffe, (0, -400), Matt Damon, (300, 300), Justin Timberlake, (-550, -100), Daniel Craig, (550, -100), Leonardo DiCaprio, [-247.  302.], 1, 1.1916917000198737
sub-11, trial63, 04, Daniel Craig, ID04_IM01.bmp, (-550, -100), Ben Stiller, (0, -400), Robert Pattinson, (-300, 300), Keanu Reeves, (300, 300), Hugh Jackman, (550, -100), Daniel Craig, [-422. -146.], 1, 2.350362899946049
sub-11, trial71, 07, George Clooney, ID07_IM01.bmp, (-550, -100), Patrick Dempsey, (300, 300), Ben Stiller, (550, -100), Orlando Bloom, (-300, 300), Elijah Wood, (0, -400), George Clooney, [-447. -101.], 1, 3.3825516999932006
sub-11, trial10, 09, Justin Timberlake, ID09_IM03.bmp, (-300, 300), Matt Damon, (-550, -100), Brad Pitt, (550, -100), Orlando Bloom, (0, -400), Elijah Wood, (300, 300), Justin Timberlake, [-306.  298.], 1, 2.3155195000581443
sub-11, trial49, 04, Daniel Craig, ID04_IM02.bmp, (550, -100), Orlando Bloom, (300, 300), Keanu Reeves, (-300, 300), Patrick Dempsey, (0, -400), Ryan Gosling, (-550, -100), Daniel Craig, [569. -69.], 1, 1.2846749000018463
sub-11, trial5, 18, Ryan Reynolds, ID18_IM02.bmp, (550, -100), Matt Damon, (300, 300), Keanu Reeves, (-300, 300), Elijah Wood, (-550, -100), Robert Downey Jr, (0, -400), Ryan Reynolds, [ 514. -129.], 1, 4.1116569000296295
sub-11, trial7, 14, Patrick Dempsey, ID14_IM02.bmp, (-550, -100), Orlando Bloom, (550, -100), Ben Affleck, (300, 300), Ben Stiller, (-300, 300), Daniel Radcliffe, (0, -400), Patrick Dempsey, [-453.  -83.], 1, 1.9221757999621332
sub-11, trial38, 09, Justin Timberlake, ID09_IM02.bmp, (-550, -100), Ryan Reynolds, (300, 300), Ben Stiller, (550, -100), Patrick Dempsey, (0, -400), Daniel Radcliffe, (-300, 300), Justin Timberlake, [-437. -114.], 1, 2.306128300027922
sub-11, trial43, 06, Elijah Wood, ID06_IM02.bmp, (550, -100), Orlando Bloom, (-300, 300), Patrick Dempsey, (0, -400), George Clooney, (-550, -100), Leonardo DiCaprio, (300, 300), Elijah Wood, [469. -77.], 1, 1.0285028000362217
sub-11, trial61, 14, Patrick Dempsey, ID14_IM03.bmp, (0, -400), Matt Damon, (-550, -100), Elijah Wood, (550, -100), Keanu Reeves, (-300, 300), Justin Timberlake, (300, 300), Patrick Dempsey, [  83. -387.], 1, 2.7217812999151647
sub-11, trial50, 05, Daniel Radcliffe, ID05_IM03.bmp, (550, -100), Ben Affleck, (-300, 300), Ryan Reynolds, (300, 300), Robert Pattinson, (0, -400), Orlando Bloom, (-550, -100), Daniel Radcliffe, [ 511. -140.], 1, 1.6099237999878824
sub-11, trial57, 06, Elijah Wood, ID06_IM01.bmp, (300, 300), Justin Timberlake, (-300, 300), Orlando Bloom, (0, -400), Robert Downey Jr, (550, -100), Ben Affleck, (-550, -100), Elijah Wood, [283. 289.], 1, 1.3830617000348866
sub-11, trial15, 11, Leonardo DiCaprio, ID11_IM04.bmp, (-300, 300), Matt Damon, (300, 300), Daniel Craig, (0, -400), Orlando Bloom, (-550, -100), Robert Pattinson, (550, -100), Leonardo DiCaprio, [-275.  304.], 1, 2.3578358000377193
sub-11, trial60, 09, Justin Timberlake, ID09_IM04.bmp, (550, -100), Robert Downey Jr, (300, 300), Elijah Wood, (-300, 300), Ryan Gosling, (-550, -100), Matt Damon, (0, -400), Justin Timberlake, [491. -72.], 1, 1.4050701999804005
sub-11, trial54, 15, Robert Downey Jr, ID15_IM02.bmp, (550, -100), Brad Pitt, (-550, -100), Justin Timberlake, (0, -400), George Clooney, (300, 300), Robert Pattinson, (-300, 300), idk, [141. -21.], 0, 8.323375499923714
sub-11, trial28, 15, Robert Downey Jr, ID15_IM01.bmp, (550, -100), Ryan Reynolds, (300, 300), Matt Damon, (-550, -100), Ben Affleck, (-300, 300), Daniel Radcliffe, (0, -400), idk, [-3. 13.], 0, 4.236028200015426
sub-11, trial26, 08, Hugh Jackman, ID08_IM03.bmp, (-550, -100), Ben Stiller, (300, 300), Ben Affleck, (-300, 300), Ryan Reynolds, (0, -400), Ryan Gosling, (550, -100), Hugh Jackman, [-470. -104.], 1, 2.1037019999930635
sub-11, trial14, 01, Ben Affleck, ID01_IM02.bmp, (-300, 300), Brad Pitt, (0, -400), Daniel Radcliffe, (300, 300), Ryan Gosling, (-550, -100), Ben Stiller, (550, -100), Ben Affleck, [-220.  327.], 1, 1.5057495000073686
sub-11, trial12, 05, Daniel Radcliffe, ID05_IM04.bmp, (-300, 300), Keanu Reeves, (0, -400), Patrick Dempsey, (300, 300), Hugh Jackman, (550, -100), Robert Downey Jr, (-550, -100), Daniel Radcliffe, [-250.  279.], 1, 1.8281029000645503
sub-11, trial72, 08, Hugh Jackman, ID08_IM01.bmp, (0, -400), Justin Timberlake, (300, 300), Robert Downey Jr, (550, -100), Ben Affleck, (-550, -100), Brad Pitt, (-300, 300), Hugh Jackman, [  71. -407.], 1, 1.872119199950248
sub-11, trial8, 16, Robert Pattinson, ID16_IM03.bmp, (550, -100), Hugh Jackman, (0, -400), Orlando Bloom, (-550, -100), Keanu Reeves, (-300, 300), Ben Stiller, (300, 300), Robert Pattinson, [599. -76.], 1, 1.2592926999786869
sub-11, trial21, 16, Robert Pattinson, ID16_IM02.bmp, (300, 300), Ben Affleck, (-300, 300), Orlando Bloom, (-550, -100), Daniel Craig, (0, -400), Keanu Reeves, (550, -100), Robert Pattinson, [290. 311.], 1, 1.0942462000530213
sub-11, trial39, 15, Robert Downey Jr, ID15_IM03.bmp, (300, 300), Leonardo DiCaprio, (0, -400), Ben Affleck, (550, -100), Ben Stiller, (-550, -100), Orlando Bloom, (-300, 300), Orlando Bloom, [-208.  300.], 0, 7.144272100063972
sub-11, trial31, 01, Ben Affleck, ID01_IM01.bmp, (-550, -100), Elijah Wood, (300, 300), Ryan Reynolds, (-300, 300), Keanu Reeves, (0, -400), Ryan Gosling, (550, -100), Ben Affleck, [-396.  -72.], 1, 2.0246381000615656
sub-11, trial20, 02, Ben Stiller, ID02_IM03.bmp, (0, -400), Robert Downey Jr, (300, 300), Orlando Bloom, (-300, 300), Justin Timberlake, (550, -100), Patrick Dempsey, (-550, -100), Ben Stiller, [ -20. -391.], 1, 1.9651967999525368
sub-11, trial35, 02, Ben Stiller, ID02_IM04.bmp, (-550, -100), Justin Timberlake, (550, -100), Brad Pitt, (-300, 300), Ben Affleck, (0, -400), Ryan Gosling, (300, 300), Ben Stiller, [-429.  -84.], 1, 2.540217300062068
sub-11, trial55, 03, Brad Pitt, ID03_IM03.bmp, (-550, -100), Justin Timberlake, (550, -100), Robert Downey Jr, (-300, 300), Daniel Craig, (300, 300), George Clooney, (0, -400), Brad Pitt, [-411. -109.], 1, 1.7158567999722436
sub-11, trial11, 11, Leonardo DiCaprio, ID11_IM01.bmp, (550, -100), Patrick Dempsey, (-300, 300), Daniel Craig, (300, 300), Elijah Wood, (0, -400), George Clooney, (-550, -100), Leonardo DiCaprio, [399. -82.], 1, 1.0380005999468267
sub-11, trial9, 16, Robert Pattinson, ID16_IM01.bmp, (-550, -100), Ryan Gosling, (550, -100), Robert Downey Jr, (0, -400), Leonardo DiCaprio, (300, 300), Orlando Bloom, (-300, 300), Robert Pattinson, [-435.  -59.], 1, 1.706556599936448
sub-11, trial62, 17, Ryan Gosling, ID17_IM02.bmp, (300, 300), Daniel Craig, (550, -100), Patrick Dempsey, (-300, 300), Ryan Reynolds, (-550, -100), George Clooney, (0, -400), Ryan Gosling, [186. 296.], 1, 2.1551855000434443
sub-11, trial64, 04, Daniel Craig, ID04_IM03.bmp, (-550, -100), George Clooney, (550, -100), Brad Pitt, (300, 300), Robert Downey Jr, (-300, 300), Daniel Radcliffe, (0, -400), Daniel Craig, [-411.  -80.], 1, 1.2593122000107542
sub-11, trial23, 18, Ryan Reynolds, ID18_IM03.bmp, (0, -400), Ben Affleck, (-300, 300), George Clooney, (-550, -100), Hugh Jackman, (550, -100), Keanu Reeves, (300, 300), Ryan Reynolds, [  52. -387.], 1, 2.0461955000646412
sub-11, trial27, 05, Daniel Radcliffe, ID05_IM02.bmp, (0, -400), Hugh Jackman, (-300, 300), George Clooney, (300, 300), Ben Affleck, (-550, -100), Keanu Reeves, (550, -100), Daniel Radcliffe, [  24. -413.], 1, 4.369946300052106
sub-11, trial68, 01, Ben Affleck, ID01_IM04.bmp, (-300, 300), Ben Stiller, (0, -400), Keanu Reeves, (550, -100), Elijah Wood, (-550, -100), Ryan Gosling, (300, 300), Ben Affleck, [-208.  263.], 1, 2.1700643999502063
sub-11, trial51, 05, Daniel Radcliffe, ID05_IM01.bmp, (0, -400), Matt Damon, (-300, 300), Ryan Reynolds, (300, 300), Daniel Craig, (-550, -100), Elijah Wood, (550, -100), Daniel Radcliffe, [ -42. -402.], 1, 1.3443629000103101
sub-11, trial42, 12, Matt Damon, ID12_IM03.bmp, (300, 300), Leonardo DiCaprio, (-550, -100), Keanu Reeves, (550, -100), Ben Affleck, (0, -400), Daniel Radcliffe, (-300, 300), Matt Damon, [303. 328.], 1, 1.5925808999454603
sub-11, trial52, 03, Brad Pitt, ID03_IM02.bmp, (550, -100), Matt Damon, (0, -400), Justin Timberlake, (-550, -100), Robert Pattinson, (300, 300), George Clooney, (-300, 300), Brad Pitt, [465. -84.], 1, 0.8937542999628931
sub-11, trial25, 13, Orlando Bloom, ID13_IM04.bmp, (-550, -100), Ryan Reynolds, (0, -400), Robert Downey Jr, (-300, 300), Daniel Craig, (300, 300), Leonardo DiCaprio, (550, -100), Orlando Bloom, [-393.  -91.], 1, 1.2237789999926463
sub-11, trial17, 12, Matt Damon, ID12_IM02.bmp, (0, -400), Robert Pattinson, (550, -100), Daniel Radcliffe, (-300, 300), Daniel Craig, (300, 300), Orlando Bloom, (-550, -100), Matt Damon, [  -6. -366.], 1, 0.8682868999894708
sub-11, trial4, 08, Hugh Jackman, ID08_IM02.bmp, (0, -400), Ben Affleck, (-550, -100), Orlando Bloom, (550, -100), Robert Pattinson, (-300, 300), Brad Pitt, (300, 300), Hugh Jackman, [ -20. -391.], 1, 2.1272318999981508
sub-11, trial34, 10, Keanu Reeves, ID10_IM03.bmp, (-300, 300), Robert Pattinson, (0, -400), Leonardo DiCaprio, (-550, -100), Daniel Radcliffe, (300, 300), Matt Damon, (550, -100), Keanu Reeves, [-265.  275.], 1, 1.1608192999847233
sub-11, trial36, 14, Patrick Dempsey, ID14_IM01.bmp, (-550, -100), Justin Timberlake, (-300, 300), Ben Affleck, (550, -100), Keanu Reeves, (0, -400), Elijah Wood, (300, 300), Patrick Dempsey, [-472.  -87.], 1, 1.231712199980393
sub-11, trial2, 10, Keanu Reeves, ID10_IM04.bmp, (300, 300), Matt Damon, (-550, -100), Daniel Radcliffe, (0, -400), Hugh Jackman, (550, -100), Daniel Craig, (-300, 300), Keanu Reeves, [176. 318.], 1, 1.2994938000338152
sub-11, trial32, 08, Hugh Jackman, ID08_IM04.bmp, (550, -100), Ryan Reynolds, (-550, -100), George Clooney, (0, -400), Daniel Craig, (300, 300), Justin Timberlake, (-300, 300), Hugh Jackman, [540. -83.], 1, 1.9260314999846742
sub-11, trial67, 03, Brad Pitt, ID03_IM04.bmp, (300, 300), Orlando Bloom, (-550, -100), Daniel Radcliffe, (-300, 300), Matt Damon, (550, -100), Daniel Craig, (0, -400), Brad Pitt, [214. 310.], 1, 3.510441099992022
sub-11, trial47, 14, Patrick Dempsey, ID14_IM04.bmp, (-550, -100), Leonardo DiCaprio, (-300, 300), Robert Downey Jr, (0, -400), Orlando Bloom, (550, -100), Daniel Radcliffe, (300, 300), Patrick Dempsey, [-431.  -95.], 1, 1.6080359000479802
sub-11, trial41, 13, Orlando Bloom, ID13_IM01.bmp, (300, 300), Leonardo DiCaprio, (-550, -100), Daniel Craig, (550, -100), Keanu Reeves, (-300, 300), Brad Pitt, (0, -400), Orlando Bloom, [306. 338.], 1, 2.42199280008208
sub-11, trial29, 18, Ryan Reynolds, ID18_IM01.bmp, (-550, -100), Robert Downey Jr, (300, 300), Ben Stiller, (550, -100), Hugh Jackman, (-300, 300), Orlando Bloom, (0, -400), Ryan Reynolds, [-444. -101.], 1, 2.579305100021884
sub-11, trial3, 10, Keanu Reeves, ID10_IM02.bmp, (0, -400), George Clooney, (-300, 300), Robert Downey Jr, (300, 300), Daniel Craig, (-550, -100), Patrick Dempsey, (550, -100), Keanu Reeves, [  38. -386.], 1, 2.1770341000519693
sub-11, trial37, 17, Ryan Gosling, ID17_IM04.bmp, (-300, 300), Orlando Bloom, (-550, -100), Hugh Jackman, (300, 300), Leonardo DiCaprio, (550, -100), Elijah Wood, (0, -400), Ryan Gosling, [-201.  290.], 1, 1.6401767999632284
sub-11, trial44, 04, Daniel Craig, ID04_IM04.bmp, (300, 300), Ben Affleck, (0, -400), Ryan Reynolds, (-550, -100), George Clooney, (550, -100), Elijah Wood, (-300, 300), Daniel Craig, [241. 277.], 1, 1.1479571999516338
