subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
sub-01, trial39, 12, Matt Damon, ID12_IM03.bmp, (-300, 300), Daniel Craig, (550, -100), Robert Pattinson, (-550, -100), Keanu Reeves, (0, -400), Robert Downey Jr, (300, 300), Matt Damon, [-229.  300.], 1, 3.249362000002293
sub-01, trial63, 18, Ryan Reynolds, ID18_IM01.bmp, (0, -400), Patrick Dempsey, (550, -100), Elijah Wood, (300, 300), Brad Pitt, (-300, 300), Ben Affleck, (-550, -100), Ryan Reynolds, [  99. -382.], 1, 1.6863671000028262
sub-01, trial33, 01, Ben Affleck, ID01_IM02.bmp, (-300, 300), Justin Timberlake, (300, 300), Ryan Reynolds, (-550, -100), Daniel Craig, (0, -400), Hugh Jackman, (550, -100), Ben Affleck, [-235.  304.], 1, 1.4642641999962507
sub-01, trial18, 09, Justin Timberlake, ID09_IM04.bmp, (550, -100), Orlando Bloom, (300, 300), Daniel Radcliffe, (-550, -100), Keanu Reeves, (-300, 300), Daniel Craig, (0, -400), idk, [-32. -16.], 0, 5.332674200006295
sub-01, trial15, 04, Daniel Craig, ID04_IM02.bmp, (300, 300), Brad Pitt, (-550, -100), Patrick Dempsey, (550, -100), Justin Timberlake, (-300, 300), Orlando Bloom, (0, -400), Daniel Craig, [207. 287.], 1, 2.2043699999921955
sub-01, trial45, 03, Brad Pitt, ID03_IM04.bmp, (300, 300), Orlando Bloom, (-550, -100), Ben Affleck, (0, -400), Keanu Reeves, (-300, 300), Ryan Gosling, (550, -100), Brad Pitt, [257. 293.], 1, 2.1938283999916166
sub-01, trial48, 17, Ryan Gosling, ID17_IM01.bmp, (300, 300), Robert Pattinson, (-550, -100), Orlando Bloom, (550, -100), Keanu Reeves, (-300, 300), Patrick Dempsey, (0, -400), Ryan Gosling, [264. 278.], 1, 2.4731485999946017
sub-01, trial31, 08, Hugh Jackman, ID08_IM02.bmp, (300, 300), Brad Pitt, (0, -400), Ryan Gosling, (550, -100), Ben Stiller, (-550, -100), Ben Affleck, (-300, 300), Hugh Jackman, [240. 269.], 1, 1.827275199990254
sub-01, trial32, 02, Ben Stiller, ID02_IM04.bmp, (-300, 300), Hugh Jackman, (0, -400), Patrick Dempsey, (550, -100), Ryan Reynolds, (-550, -100), Leonardo DiCaprio, (300, 300), Ben Stiller, [-229.  285.], 1, 1.0008385999972234
sub-01, trial34, 13, Orlando Bloom, ID13_IM04.bmp, (0, -400), Daniel Craig, (300, 300), Ryan Reynolds, (550, -100), Robert Downey Jr, (-550, -100), Ben Stiller, (-300, 300), Orlando Bloom, [  86. -396.], 1, 4.0864988999965135
sub-01, trial11, 02, Ben Stiller, ID02_IM01.bmp, (300, 300), Patrick Dempsey, (0, -400), Daniel Radcliffe, (-300, 300), Ben Affleck, (-550, -100), Justin Timberlake, (550, -100), Ben Stiller, [374. 297.], 1, 2.2100954000052297
sub-01, trial28, 10, Keanu Reeves, ID10_IM02.bmp, (300, 300), Orlando Bloom, (-550, -100), Leonardo DiCaprio, (-300, 300), Ben Stiller, (0, -400), Ryan Reynolds, (550, -100), Keanu Reeves, [299. 284.], 1, 2.3349640000087675
sub-01, trial56, 15, Robert Downey Jr, ID15_IM02.bmp, (550, -100), George Clooney, (-300, 300), Patrick Dempsey, (0, -400), Ryan Gosling, (-550, -100), Daniel Craig, (300, 300), Robert Downey Jr, [ 473. -105.], 1, 1.4716366000066046
sub-01, trial54, 12, Matt Damon, ID12_IM01.bmp, (-550, -100), Leonardo DiCaprio, (300, 300), Justin Timberlake, (-300, 300), Robert Pattinson, (550, -100), Patrick Dempsey, (0, -400), Matt Damon, [-420.  -93.], 1, 0.9069115999882342
sub-01, trial8, 10, Keanu Reeves, ID10_IM04.bmp, (-300, 300), Patrick Dempsey, (550, -100), Leonardo DiCaprio, (-550, -100), Hugh Jackman, (300, 300), Justin Timberlake, (0, -400), Keanu Reeves, [-327.  293.], 1, 1.676920900004916
sub-01, trial30, 05, Daniel Radcliffe, ID05_IM04.bmp, (0, -400), Hugh Jackman, (-300, 300), Leonardo DiCaprio, (-550, -100), Justin Timberlake, (550, -100), Orlando Bloom, (300, 300), Daniel Radcliffe, [  41. -426.], 1, 2.8316474000021117
sub-01, trial12, 03, Brad Pitt, ID03_IM03.bmp, (-550, -100), Ryan Reynolds, (550, -100), Robert Downey Jr, (-300, 300), Daniel Radcliffe, (300, 300), Ryan Gosling, (0, -400), Brad Pitt, [-465.  -91.], 1, 2.411588599992683
sub-01, trial27, 04, Daniel Craig, ID04_IM03.bmp, (-300, 300), Ben Stiller, (0, -400), Ryan Gosling, (-550, -100), Keanu Reeves, (300, 300), George Clooney, (550, -100), Daniel Craig, [-178.  284.], 1, 1.2578120000107447
sub-01, trial21, 14, Patrick Dempsey, ID14_IM02.bmp, (300, 300), Robert Downey Jr, (550, -100), Leonardo DiCaprio, (0, -400), Ben Stiller, (-550, -100), Ryan Gosling, (-300, 300), Patrick Dempsey, [335. 300.], 1, 1.036903899992467
sub-01, trial29, 08, Hugh Jackman, ID08_IM01.bmp, (300, 300), Leonardo DiCaprio, (-550, -100), Robert Downey Jr, (-300, 300), Daniel Radcliffe, (0, -400), Brad Pitt, (550, -100), Hugh Jackman, [284. 306.], 1, 1.9696807000000263
sub-01, trial6, 14, Patrick Dempsey, ID14_IM04.bmp, (-300, 300), Leonardo DiCaprio, (0, -400), Justin Timberlake, (550, -100), Ryan Gosling, (-550, -100), Ben Affleck, (300, 300), Patrick Dempsey, [-309.  322.], 1, 1.2513445999938995
sub-01, trial50, 07, George Clooney, ID07_IM04.bmp, (-550, -100), Justin Timberlake, (0, -400), Daniel Craig, (550, -100), Hugh Jackman, (300, 300), Elijah Wood, (-300, 300), George Clooney, [-511.  -81.], 1, 1.1171768000058364
sub-01, trial44, 06, Elijah Wood, ID06_IM02.bmp, (550, -100), Ben Stiller, (-300, 300), Robert Downey Jr, (300, 300), Orlando Bloom, (0, -400), Brad Pitt, (-550, -100), Elijah Wood, [ 442. -103.], 1, 1.2784029000031296
sub-01, trial49, 17, Ryan Gosling, ID17_IM03.bmp, (0, -400), Leonardo DiCaprio, (550, -100), Matt Damon, (300, 300), Patrick Dempsey, (-300, 300), Ryan Reynolds, (-550, -100), Ryan Gosling, [ -21. -388.], 1, 2.4012088000017684
sub-01, trial59, 03, Brad Pitt, ID03_IM01.bmp, (550, -100), Leonardo DiCaprio, (-550, -100), Robert Pattinson, (0, -400), Ben Affleck, (-300, 300), George Clooney, (300, 300), Brad Pitt, [ 544. -105.], 1, 3.055949399989913
sub-01, trial64, 11, Leonardo DiCaprio, ID11_IM03.bmp, (300, 300), Justin Timberlake, (-300, 300), Keanu Reeves, (0, -400), Daniel Radcliffe, (-550, -100), George Clooney, (550, -100), Leonardo DiCaprio, [256. 282.], 1, 1.3713434999954188
sub-01, trial52, 17, Ryan Gosling, ID17_IM02.bmp, (550, -100), Justin Timberlake, (-550, -100), George Clooney, (-300, 300), Robert Downey Jr, (300, 300), Robert Pattinson, (0, -400), Ryan Gosling, [ 482. -134.], 1, 2.1942491000081645
sub-01, trial2, 18, Ryan Reynolds, ID18_IM03.bmp, (-300, 300), Hugh Jackman, (550, -100), Orlando Bloom, (300, 300), Patrick Dempsey, (0, -400), Justin Timberlake, (-550, -100), Ryan Reynolds, [-205.  311.], 1, 2.048997599995346
sub-01, trial53, 17, Ryan Gosling, ID17_IM04.bmp, (-550, -100), Matt Damon, (300, 300), Brad Pitt, (-300, 300), Hugh Jackman, (0, -400), Robert Downey Jr, (550, -100), Ryan Gosling, [-453. -115.], 1, 1.4051680999982636
sub-01, trial20, 12, Matt Damon, ID12_IM02.bmp, (550, -100), Patrick Dempsey, (300, 300), Leonardo DiCaprio, (0, -400), Brad Pitt, (-300, 300), Elijah Wood, (-550, -100), Matt Damon, [ 505. -108.], 1, 1.1311501000018325
sub-01, trial19, 05, Daniel Radcliffe, ID05_IM01.bmp, (300, 300), Brad Pitt, (0, -400), Ben Affleck, (-550, -100), Ryan Reynolds, (-300, 300), Keanu Reeves, (550, -100), Daniel Radcliffe, [241. 272.], 1, 3.5722481999982847
sub-01, trial72, 05, Daniel Radcliffe, ID05_IM02.bmp, (300, 300), George Clooney, (-550, -100), Ryan Gosling, (550, -100), Ryan Reynolds, (0, -400), Daniel Craig, (-300, 300), Daniel Radcliffe, [314. 280.], 1, 2.780225700000301
sub-01, trial71, 06, Elijah Wood, ID06_IM01.bmp, (550, -100), Matt Damon, (-300, 300), Ben Affleck, (-550, -100), Ryan Gosling, (0, -400), Daniel Craig, (300, 300), Elijah Wood, [477. -94.], 1, 0.8113349000050221
sub-01, trial70, 16, Robert Pattinson, ID16_IM03.bmp, (-550, -100), Ben Affleck, (0, -400), Orlando Bloom, (300, 300), Leonardo DiCaprio, (550, -100), Keanu Reeves, (-300, 300), Robert Pattinson, [-446.  -86.], 1, 2.0168208999966737
sub-01, trial60, 11, Leonardo DiCaprio, ID11_IM01.bmp, (300, 300), Hugh Jackman, (-300, 300), Daniel Craig, (0, -400), Matt Damon, (-550, -100), Daniel Radcliffe, (550, -100), Leonardo DiCaprio, [318. 300.], 1, 1.6385672000033082
sub-01, trial43, 11, Leonardo DiCaprio, ID11_IM02.bmp, (0, -400), Hugh Jackman, (300, 300), Robert Pattinson, (-550, -100), Elijah Wood, (-300, 300), Keanu Reeves, (550, -100), Leonardo DiCaprio, [   6. -382.], 1, 1.4349261000024853
sub-01, trial58, 01, Ben Affleck, ID01_IM01.bmp, (300, 300), Patrick Dempsey, (550, -100), Ryan Reynolds, (-300, 300), Brad Pitt, (-550, -100), Robert Downey Jr, (0, -400), Ben Affleck, [314. 315.], 1, 1.1113473999866983
sub-01, trial16, 15, Robert Downey Jr, ID15_IM04.bmp, (0, -400), Ben Affleck, (300, 300), Daniel Radcliffe, (550, -100), Elijah Wood, (-300, 300), Hugh Jackman, (-550, -100), Robert Downey Jr, [   7. -391.], 1, 2.289267500003916
sub-01, trial14, 07, George Clooney, ID07_IM02.bmp, (0, -400), Keanu Reeves, (-550, -100), Ben Affleck, (300, 300), Orlando Bloom, (550, -100), Daniel Craig, (-300, 300), George Clooney, [ 120. -375.], 1, 2.539432299992768
sub-01, trial24, 13, Orlando Bloom, ID13_IM01.bmp, (300, 300), Hugh Jackman, (-550, -100), Robert Downey Jr, (550, -100), Ryan Reynolds, (0, -400), Brad Pitt, (-300, 300), Orlando Bloom, [302. 304.], 1, 2.060951200008276
sub-01, trial66, 18, Ryan Reynolds, ID18_IM02.bmp, (-300, 300), Daniel Radcliffe, (0, -400), George Clooney, (-550, -100), Patrick Dempsey, (550, -100), Justin Timberlake, (300, 300), Ryan Reynolds, [-265.  312.], 1, 3.5283033000014257
sub-01, trial61, 13, Orlando Bloom, ID13_IM02.bmp, (0, -400), Keanu Reeves, (300, 300), George Clooney, (550, -100), Patrick Dempsey, (-550, -100), Hugh Jackman, (-300, 300), Orlando Bloom, [  15. -407.], 1, 2.88876829999208
sub-01, trial46, 01, Ben Affleck, ID01_IM03.bmp, (300, 300), Daniel Radcliffe, (-300, 300), Keanu Reeves, (0, -400), Ryan Gosling, (-550, -100), Orlando Bloom, (550, -100), Ben Affleck, [274. 284.], 1, 1.7561031999939587
sub-01, trial62, 09, Justin Timberlake, ID09_IM03.bmp, (300, 300), Elijah Wood, (550, -100), Leonardo DiCaprio, (-550, -100), Robert Pattinson, (-300, 300), Daniel Radcliffe, (0, -400), Justin Timberlake, [243. 282.], 1, 4.94858799999929
sub-01, trial55, 03, Brad Pitt, ID03_IM02.bmp, (550, -100), Justin Timberlake, (-550, -100), George Clooney, (0, -400), Ben Affleck, (300, 300), Daniel Radcliffe, (-300, 300), Brad Pitt, [501. -86.], 1, 2.676435399989714
sub-01, trial40, 13, Orlando Bloom, ID13_IM03.bmp, (-300, 300), Daniel Craig, (300, 300), Justin Timberlake, (550, -100), Matt Damon, (-550, -100), Patrick Dempsey, (0, -400), Orlando Bloom, [-266.  282.], 1, 1.7514324000076158
sub-01, trial26, 07, George Clooney, ID07_IM03.bmp, (-300, 300), Ben Stiller, (300, 300), Robert Downey Jr, (550, -100), Hugh Jackman, (-550, -100), Daniel Craig, (0, -400), George Clooney, [-219.  294.], 1, 1.5511708999983966
sub-01, trial47, 14, Patrick Dempsey, ID14_IM03.bmp, (300, 300), Elijah Wood, (0, -400), Justin Timberlake, (550, -100), Hugh Jackman, (-300, 300), Daniel Radcliffe, (-550, -100), Patrick Dempsey, [352. 276.], 1, 2.376286300001084
sub-01, trial5, 05, Daniel Radcliffe, ID05_IM03.bmp, (-300, 300), Matt Damon, (300, 300), Elijah Wood, (550, -100), Ben Affleck, (-550, -100), Robert Downey Jr, (0, -400), Daniel Radcliffe, [-246.  299.], 1, 1.4067316000000574
sub-01, trial13, 15, Robert Downey Jr, ID15_IM03.bmp, (300, 300), George Clooney, (550, -100), Ryan Reynolds, (-300, 300), Orlando Bloom, (0, -400), Leonardo DiCaprio, (-550, -100), Robert Downey Jr, [392. 261.], 1, 3.1247854999965057
sub-01, trial10, 07, George Clooney, ID07_IM01.bmp, (0, -400), Orlando Bloom, (300, 300), Daniel Craig, (-300, 300), Justin Timberlake, (550, -100), Robert Pattinson, (-550, -100), George Clooney, [ 147. -390.], 1, 1.381801000010455
sub-01, trial1, 08, Hugh Jackman, ID08_IM03.bmp, (-550, -100), Daniel Radcliffe, (-300, 300), Elijah Wood, (0, -400), Ryan Reynolds, (300, 300), George Clooney, (550, -100), Hugh Jackman, [-481.  -87.], 1, 2.828525700009777
sub-01, trial37, 15, Robert Downey Jr, ID15_IM01.bmp, (-300, 300), Elijah Wood, (550, -100), Brad Pitt, (-550, -100), Ben Affleck, (0, -400), Patrick Dempsey, (300, 300), Robert Downey Jr, [-217.  298.], 1, 1.2811458999931347
sub-01, trial9, 04, Daniel Craig, ID04_IM01.bmp, (550, -100), Ryan Reynolds, (-300, 300), Ryan Gosling, (-550, -100), Robert Downey Jr, (300, 300), Matt Damon, (0, -400), Daniel Craig, [461. -96.], 1, 0.9483022000058554
sub-01, trial17, 01, Ben Affleck, ID01_IM04.bmp, (-300, 300), Hugh Jackman, (300, 300), Matt Damon, (0, -400), Daniel Radcliffe, (-550, -100), Robert Pattinson, (550, -100), Ben Affleck, [-239.  295.], 1, 1.6280915999959689
sub-01, trial69, 16, Robert Pattinson, ID16_IM04.bmp, (-550, -100), Keanu Reeves, (0, -400), Matt Damon, (300, 300), Daniel Craig, (550, -100), Daniel Radcliffe, (-300, 300), Robert Pattinson, [-441. -133.], 1, 0.8097155999857932
sub-01, trial68, 10, Keanu Reeves, ID10_IM01.bmp, (-550, -100), Matt Damon, (550, -100), Ben Affleck, (300, 300), Daniel Radcliffe, (-300, 300), Brad Pitt, (0, -400), Keanu Reeves, [-470. -115.], 1, 1.3197182000003522
sub-01, trial41, 12, Matt Damon, ID12_IM04.bmp, (550, -100), Hugh Jackman, (0, -400), Ryan Gosling, (300, 300), Robert Pattinson, (-550, -100), Keanu Reeves, (-300, 300), Matt Damon, [ 421. -114.], 1, 1.8969473000033759
