subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
sub-01, trial66, 06, Elijah Wood, ID06_IM03.bmp, (550, -100), Matt Damon, (0, -400), Daniel Radcliffe, (300, 300), Ben Affleck, (-550, -100), Brad Pitt, (-300, 300), idk, [73. -9.], 0, 3.176698099999996
sub-01, trial33, 05, Daniel Radcliffe, ID05_IM02.bmp, (-550, -100), Brad Pitt, (300, 300), Daniel Craig, (550, -100), Ben Stiller, (0, -400), Keanu Reeves, (-300, 300), Daniel Radcliffe, [-391. -131.], 1, 3.214512099999993
sub-01, trial53, 07, George Clooney, ID07_IM02.bmp, (550, -100), Hugh Jackman, (300, 300), Ryan Gosling, (-300, 300), Justin Timberlake, (-550, -100), Robert Downey Jr, (0, -400), George Clooney, [ 434. -117.], 1, 1.3312568000000056
sub-01, trial62, 13, Orlando Bloom, ID13_IM03.bmp, (-550, -100), Robert Pattinson, (0, -400), Daniel Craig, (300, 300), Ben Affleck, (550, -100), Hugh Jackman, (-300, 300), Orlando Bloom, [-412.  -90.], 1, 2.2672642999999937
sub-01, trial24, 18, Ryan Reynolds, ID18_IM03.bmp, (300, 300), Hugh Jackman, (-550, -100), George Clooney, (0, -400), Daniel Radcliffe, (-300, 300), Ben Stiller, (550, -100), Ryan Reynolds, [370. 301.], 1, 2.775059500000026
sub-01, trial13, 09, Justin Timberlake, ID09_IM01.bmp, (-300, 300), Orlando Bloom, (-550, -100), Robert Pattinson, (0, -400), Leonardo DiCaprio, (550, -100), George Clooney, (300, 300), Justin Timberlake, [-166.  278.], 1, 1.5245874000000015
sub-01, trial19, 08, Hugh Jackman, ID08_IM03.bmp, (-300, 300), Patrick Dempsey, (-550, -100), Orlando Bloom, (0, -400), Ryan Reynolds, (550, -100), Brad Pitt, (300, 300), Hugh Jackman, [-209.  305.], 1, 4.087563700000004
sub-01, trial58, 14, Patrick Dempsey, ID14_IM04.bmp, (-550, -100), Matt Damon, (-300, 300), Robert Downey Jr, (0, -400), Orlando Bloom, (550, -100), Ben Stiller, (300, 300), Patrick Dempsey, [-495. -104.], 1, 1.5267488000000071
sub-01, trial5, 17, Ryan Gosling, ID17_IM02.bmp, (-550, -100), Orlando Bloom, (550, -100), Leonardo DiCaprio, (300, 300), Daniel Craig, (0, -400), Brad Pitt, (-300, 300), Ryan Gosling, [-427. -115.], 1, 2.682577600000002
sub-01, trial21, 07, George Clooney, ID07_IM03.bmp, (300, 300), Daniel Radcliffe, (550, -100), Matt Damon, (0, -400), Ryan Gosling, (-300, 300), Elijah Wood, (-550, -100), George Clooney, [212. 291.], 1, 1.0051446999999882
sub-01, trial30, 01, Ben Affleck, ID01_IM04.bmp, (300, 300), Elijah Wood, (0, -400), Leonardo DiCaprio, (-300, 300), Daniel Craig, (-550, -100), Keanu Reeves, (550, -100), Ben Affleck, [276. 310.], 1, 3.514641399999988
sub-01, trial23, 10, Keanu Reeves, ID10_IM04.bmp, (-300, 300), Daniel Craig, (300, 300), Leonardo DiCaprio, (-550, -100), Justin Timberlake, (550, -100), Matt Damon, (0, -400), Keanu Reeves, [-272.  287.], 1, 5.171500500000008
sub-01, trial49, 15, Robert Downey Jr, ID15_IM02.bmp, (-550, -100), George Clooney, (550, -100), Daniel Craig, (300, 300), Daniel Radcliffe, (-300, 300), Keanu Reeves, (0, -400), Robert Downey Jr, [-504.  -94.], 1, 4.727869599999991
sub-01, trial35, 09, Justin Timberlake, ID09_IM03.bmp, (550, -100), Leonardo DiCaprio, (300, 300), Ben Affleck, (0, -400), Robert Pattinson, (-300, 300), Elijah Wood, (-550, -100), Justin Timberlake, [ 434. -105.], 1, 2.224373799999995
