subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
sub-03, trial54, 12, Matt Damon, ID12_IM01.bmp, (0, -400), Brad Pitt, (300, 300), Robert Downey Jr, (-550, -100), Ryan Gosling, (-300, 300), Patrick Dempsey, (550, -100), idk, [ 22. -27.], 0, 3.32672700000694
sub-03, trial9, 02, Ben Stiller, ID02_IM03.bmp, (550, -100), Patrick Dempsey, (0, -400), Elijah Wood, (-550, -100), Hugh Jackman, (-300, 300), Robert Downey Jr, (300, 300), Ben Stiller, [ 478. -120.], 1, 17.912006600003224
sub-03, trial51, 04, Daniel Craig, ID04_IM02.bmp, (300, 300), George Clooney, (0, -400), Daniel Radcliffe, (-550, -100), Ben Stiller, (550, -100), Orlando Bloom, (-300, 300), idk, [ 13. -13.], 0, 4.505557500000577
sub-03, trial40, 06, Elijah Wood, ID06_IM01.bmp, (-550, -100), Ryan Reynolds, (-300, 300), Ryan Gosling, (300, 300), Daniel Craig, (550, -100), Robert Downey Jr, (0, -400), idk, [  6. -19.], 0, 4.890970500011463
sub-03, trial22, 04, Daniel Craig, ID04_IM04.bmp, (300, 300), Robert Pattinson, (0, -400), Keanu Reeves, (-550, -100), Brad Pitt, (-300, 300), Matt Damon, (550, -100), idk, [-97. -26.], 0, 13.25970499998948
sub-03, trial37, 15, Robert Downey Jr, ID15_IM01.bmp, (-300, 300), Daniel Craig, (-550, -100), Matt Damon, (300, 300), Ryan Gosling, (550, -100), Leonardo DiCaprio, (0, -400), idk, [-35. -10.], 0, 3.82347019998997
sub-03, trial6, 05, Daniel Radcliffe, ID05_IM02.bmp, (-300, 300), Robert Downey Jr, (0, -400), Orlando Bloom, (-550, -100), Ryan Gosling, (300, 300), Justin Timberlake, (550, -100), Daniel Radcliffe, [-271.  300.], 1, 0.7813357999984873
sub-03, trial27, 10, Keanu Reeves, ID10_IM03.bmp, (-300, 300), Robert Downey Jr, (0, -400), Ben Affleck, (300, 300), Leonardo DiCaprio, (550, -100), Justin Timberlake, (-550, -100), Keanu Reeves, [-209.  259.], 1, 4.875444300007075
sub-03, trial59, 12, Matt Damon, ID12_IM02.bmp, (-300, 300), Robert Downey Jr, (-550, -100), Daniel Craig, (300, 300), Ben Stiller, (550, -100), Ryan Gosling, (0, -400), Matt Damon, [-214.  285.], 1, 2.0865533000032883
sub-03, trial14, 09, Justin Timberlake, ID09_IM01.bmp, (-550, -100), Brad Pitt, (0, -400), Daniel Radcliffe, (550, -100), Ryan Reynolds, (300, 300), George Clooney, (-300, 300), Justin Timberlake, [-399.  -72.], 1, 1.2652892000041902
sub-03, trial64, 16, Robert Pattinson, ID16_IM02.bmp, (-300, 300), Ben Stiller, (-550, -100), Daniel Radcliffe, (300, 300), Elijah Wood, (550, -100), Hugh Jackman, (0, -400), Robert Pattinson, [-204.  319.], 1, 0.7640455000073416
sub-03, trial63, 10, Keanu Reeves, ID10_IM04.bmp, (-550, -100), Orlando Bloom, (-300, 300), Robert Pattinson, (550, -100), Daniel Craig, (300, 300), Hugh Jackman, (0, -400), Keanu Reeves, [-439. -110.], 1, 24.940776000003098
sub-03, trial18, 01, Ben Affleck, ID01_IM01.bmp, (0, -400), Keanu Reeves, (550, -100), Daniel Craig, (300, 300), Ben Stiller, (-550, -100), Leonardo DiCaprio, (-300, 300), Ben Stiller, [-469.  -76.], 0, 2.452039700001478
sub-03, trial8, 11, Leonardo DiCaprio, ID11_IM01.bmp, (300, 300), Keanu Reeves, (-550, -100), Brad Pitt, (0, -400), Ryan Gosling, (-300, 300), Justin Timberlake, (550, -100), Leonardo DiCaprio, [262. 269.], 1, 1.0633193000103347
sub-03, trial26, 07, George Clooney, ID07_IM03.bmp, (300, 300), Justin Timberlake, (0, -400), Ryan Gosling, (-300, 300), Brad Pitt, (550, -100), Ben Stiller, (-550, -100), George Clooney, [314. 282.], 1, 0.954735499995877
sub-03, trial68, 10, Keanu Reeves, ID10_IM02.bmp, (-550, -100), Daniel Craig, (0, -400), Ryan Reynolds, (-300, 300), Patrick Dempsey, (550, -100), Ryan Gosling, (300, 300), Keanu Reeves, [-400. -103.], 1, 1.1382456999999704
sub-03, trial65, 16, Robert Pattinson, ID16_IM04.bmp, (300, 300), Leonardo DiCaprio, (0, -400), Brad Pitt, (550, -100), Elijah Wood, (-300, 300), Hugh Jackman, (-550, -100), Robert Pattinson, [249. 273.], 1, 0.9874108000076376
sub-03, trial4, 01, Ben Affleck, ID01_IM02.bmp, (300, 300), Orlando Bloom, (-300, 300), Patrick Dempsey, (0, -400), Elijah Wood, (-550, -100), Justin Timberlake, (550, -100), Ben Affleck, [324. 270.], 1, 1.3374164000124438
sub-03, trial41, 08, Hugh Jackman, ID08_IM02.bmp, (-300, 300), Daniel Radcliffe, (-550, -100), Matt Damon, (550, -100), Orlando Bloom, (300, 300), Leonardo DiCaprio, (0, -400), Matt Damon, [462. -67.], 0, 3.634961600007955
sub-03, trial55, 04, Daniel Craig, ID04_IM03.bmp, (0, -400), Matt Damon, (550, -100), Hugh Jackman, (300, 300), Elijah Wood, (-300, 300), Brad Pitt, (-550, -100), Elijah Wood, [-270.  297.], 0, 4.8545077000017045
