subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
sub-04, trial2, 12, Matt Damon, ID12_IM03.bmp, (-550, -100), Patrick Dempsey, (300, 300), Hugh Jackman, (0, -400), Ryan Gosling, (-300, 300), Robert Pattinson, (550, -100), Matt Damon, [-407.  -55.], 1, 5.016447399975732
sub-04, trial46, 07, George Clooney, ID07_IM02.bmp, (550, -100), Matt Damon, (-300, 300), Patrick Dempsey, (0, -400), Robert Downey Jr, (300, 300), Elijah Wood, (-550, -100), George Clooney, [ 422. -128.], 1, 1.9258688999107108
sub-04, trial71, 05, Daniel Radcliffe, ID05_IM03.bmp, (550, -100), Ryan Reynolds, (300, 300), Matt Damon, (-300, 300), Leonardo DiCaprio, (0, -400), Orlando Bloom, (-550, -100), Daniel Radcliffe, [ 442. -130.], 1, 3.5589797000866383
sub-04, trial34, 12, Matt Damon, ID12_IM04.bmp, (-550, -100), Robert Pattinson, (300, 300), Justin Timberlake, (550, -100), Elijah Wood, (0, -400), Brad Pitt, (-300, 300), Matt Damon, [-417.  -60.], 1, 1.4224019000539556
sub-04, trial66, 06, Elijah Wood, ID06_IM02.bmp, (0, -400), Leonardo DiCaprio, (-300, 300), Orlando Bloom, (300, 300), Daniel Craig, (-550, -100), Robert Pattinson, (550, -100), Elijah Wood, [ -24. -364.], 1, 3.203575700055808
sub-04, trial39, 14, Patrick Dempsey, ID14_IM01.bmp, (0, -400), Robert Downey Jr, (550, -100), George Clooney, (-550, -100), Ryan Gosling, (-300, 300), Keanu Reeves, (300, 300), Patrick Dempsey, [ -21. -361.], 1, 2.978452199953608
sub-04, trial9, 14, Patrick Dempsey, ID14_IM02.bmp, (0, -400), Robert Pattinson, (550, -100), George Clooney, (-300, 300), Matt Damon, (300, 300), Ryan Reynolds, (-550, -100), Patrick Dempsey, [  18. -366.], 1, 0.8813550999620929
sub-04, trial31, 15, Robert Downey Jr, ID15_IM03.bmp, (550, -100), Elijah Wood, (-550, -100), Brad Pitt, (300, 300), Matt Damon, (0, -400), George Clooney, (-300, 300), Robert Downey Jr, [ 413. -131.], 1, 4.676689299987629
sub-04, trial26, 05, Daniel Radcliffe, ID05_IM02.bmp, (0, -400), Hugh Jackman, (-550, -100), Keanu Reeves, (300, 300), Brad Pitt, (-300, 300), Orlando Bloom, (550, -100), Daniel Radcliffe, [  56. -388.], 1, 3.0879763999255374
sub-04, trial58, 11, Leonardo DiCaprio, ID11_IM01.bmp, (300, 300), Keanu Reeves, (0, -400), Hugh Jackman, (-300, 300), Elijah Wood, (550, -100), Robert Downey Jr, (-550, -100), Leonardo DiCaprio, [318. 345.], 1, 1.1387879000976682
sub-04, trial3, 14, Patrick Dempsey, ID14_IM03.bmp, (0, -400), Orlando Bloom, (550, -100), Robert Pattinson, (-300, 300), Matt Damon, (300, 300), Daniel Craig, (-550, -100), Patrick Dempsey, [  68. -371.], 1, 2.387415700010024
sub-04, trial40, 15, Robert Downey Jr, ID15_IM02.bmp, (300, 300), Ben Affleck, (0, -400), Hugh Jackman, (-300, 300), Daniel Craig, (-550, -100), Orlando Bloom, (550, -100), Ben Affleck, [  39. -385.], 0, 4.394419899908826
sub-04, trial63, 02, Ben Stiller, ID02_IM02.bmp, (300, 300), Daniel Craig, (-550, -100), Robert Downey Jr, (550, -100), Elijah Wood, (-300, 300), Matt Damon, (0, -400), Daniel Craig, [-412. -131.], 0, 1.8705792999826372
sub-04, trial72, 05, Daniel Radcliffe, ID05_IM01.bmp, (300, 300), Orlando Bloom, (-550, -100), Justin Timberlake, (550, -100), Patrick Dempsey, (0, -400), Keanu Reeves, (-300, 300), Daniel Radcliffe, [231. 322.], 1, 1.9317535000154749
sub-04, trial19, 18, Ryan Reynolds, ID18_IM04.bmp, (300, 300), Daniel Craig, (-300, 300), Matt Damon, (0, -400), Robert Downey Jr, (-550, -100), Leonardo DiCaprio, (550, -100), Ryan Reynolds, [214. 290.], 1, 2.059273899998516
sub-04, trial57, 05, Daniel Radcliffe, ID05_IM04.bmp, (-550, -100), Justin Timberlake, (550, -100), Keanu Reeves, (0, -400), Daniel Craig, (300, 300), Leonardo DiCaprio, (-300, 300), Daniel Radcliffe, [-474.  -77.], 1, 3.0309625000227243
sub-04, trial69, 10, Keanu Reeves, ID10_IM01.bmp, (-550, -100), Elijah Wood, (300, 300), George Clooney, (0, -400), Ben Affleck, (550, -100), Justin Timberlake, (-300, 300), idk, [-104.  -15.], 0, 3.4202081999974325
sub-04, trial30, 17, Ryan Gosling, ID17_IM03.bmp, (300, 300), Robert Pattinson, (0, -400), Orlando Bloom, (-550, -100), Ryan Reynolds, (550, -100), Matt Damon, (-300, 300), Ryan Gosling, [253. 299.], 1, 3.8890708000399172
sub-04, trial28, 13, Orlando Bloom, ID13_IM03.bmp, (550, -100), Robert Downey Jr, (0, -400), Ben Stiller, (300, 300), Ben Affleck, (-550, -100), Daniel Craig, (-300, 300), Orlando Bloom, [414. -81.], 1, 2.1161568000679836
sub-04, trial11, 08, Hugh Jackman, ID08_IM03.bmp, (0, -400), Leonardo DiCaprio, (300, 300), Elijah Wood, (-300, 300), Daniel Radcliffe, (-550, -100), Brad Pitt, (550, -100), idk, [135.  16.], 0, 2.8947254000231624
sub-04, trial1, 18, Ryan Reynolds, ID18_IM02.bmp, (-550, -100), Hugh Jackman, (-300, 300), Elijah Wood, (550, -100), Robert Downey Jr, (0, -400), Robert Pattinson, (300, 300), Ryan Reynolds, [-430.  -53.], 1, 2.44081079994794
sub-04, trial10, 17, Ryan Gosling, ID17_IM01.bmp, (0, -400), Orlando Bloom, (-300, 300), Daniel Craig, (-550, -100), Patrick Dempsey, (300, 300), Elijah Wood, (550, -100), Ryan Gosling, [ 102. -406.], 1, 2.2759146000025794
sub-04, trial67, 10, Keanu Reeves, ID10_IM03.bmp, (300, 300), Patrick Dempsey, (-300, 300), Robert Pattinson, (-550, -100), Hugh Jackman, (550, -100), Leonardo DiCaprio, (0, -400), Keanu Reeves, [273. 283.], 1, 3.5110590000404045
sub-04, trial6, 04, Daniel Craig, ID04_IM01.bmp, (300, 300), Robert Pattinson, (550, -100), Orlando Bloom, (0, -400), Keanu Reeves, (-300, 300), Hugh Jackman, (-550, -100), Daniel Craig, [253. 284.], 1, 2.304798800032586
sub-04, trial48, 02, Ben Stiller, ID02_IM01.bmp, (0, -400), Justin Timberlake, (300, 300), Patrick Dempsey, (550, -100), Daniel Radcliffe, (-300, 300), Ryan Reynolds, (-550, -100), Ben Stiller, [  47. -386.], 1, 3.7066648999461904
