subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
sub-03, trial57, 12, Matt Damon, ID12_IM04.bmp, (-300, 300), Daniel Radcliffe, (550, -100), Justin Timberlake, (0, -400), Elijah Wood, (-550, -100), Ryan Gosling, (300, 300), Matt Damon, [-261.  314.], 1, 1.6271599000319839
sub-03, trial22, 09, Justin Timberlake, ID09_IM04.bmp, (300, 300), Orlando Bloom, (550, -100), Hugh Jackman, (0, -400), Patrick Dempsey, (-550, -100), Ben Affleck, (-300, 300), Justin Timberlake, [253. 297.], 1, 1.1113290999783203
sub-03, trial11, 11, Leonardo DiCaprio, ID11_IM03.bmp, (550, -100), Robert Downey Jr, (-550, -100), George Clooney, (300, 300), Elijah Wood, (-300, 300), Matt Damon, (0, -400), Leonardo DiCaprio, [467. -98.], 1, 1.5843409000663087
sub-03, trial34, 07, George Clooney, ID07_IM02.bmp, (550, -100), Ryan Gosling, (-550, -100), Elijah Wood, (0, -400), Ben Affleck, (-300, 300), Ben Stiller, (300, 300), George Clooney, [ 449. -114.], 1, 2.0630218000151217
sub-03, trial23, 06, Elijah Wood, ID06_IM04.bmp, (550, -100), Daniel Radcliffe, (-300, 300), Brad Pitt, (-550, -100), Robert Downey Jr, (0, -400), Robert Pattinson, (300, 300), Elijah Wood, [ 491. -125.], 1, 1.9787805000087246
sub-03, trial28, 15, Robert Downey Jr, ID15_IM03.bmp, (300, 300), Patrick Dempsey, (-550, -100), George Clooney, (550, -100), Keanu Reeves, (0, -400), Ryan Reynolds, (-300, 300), Robert Downey Jr, [330. 297.], 1, 1.6009122999385
sub-03, trial46, 14, Patrick Dempsey, ID14_IM04.bmp, (550, -100), Robert Pattinson, (0, -400), Ben Affleck, (-550, -100), George Clooney, (300, 300), Brad Pitt, (-300, 300), Patrick Dempsey, [ 492. -117.], 1, 1.1604211999801919
sub-03, trial37, 03, Brad Pitt, ID03_IM03.bmp, (0, -400), Matt Damon, (550, -100), Leonardo DiCaprio, (-550, -100), Elijah Wood, (300, 300), Robert Pattinson, (-300, 300), Brad Pitt, [ 136. -354.], 1, 2.4310285000829026
sub-03, trial39, 14, Patrick Dempsey, ID14_IM02.bmp, (300, 300), Ben Affleck, (-300, 300), Ryan Gosling, (0, -400), Matt Damon, (-550, -100), Brad Pitt, (550, -100), Patrick Dempsey, [287. 286.], 1, 1.402960600098595
sub-03, trial5, 18, Ryan Reynolds, ID18_IM03.bmp, (550, -100), Brad Pitt, (0, -400), Ben Stiller, (-550, -100), Patrick Dempsey, (300, 300), Justin Timberlake, (-300, 300), Ryan Reynolds, [468. -97.], 1, 1.4494553999975324
sub-03, trial59, 12, Matt Damon, ID12_IM01.bmp, (0, -400), Daniel Radcliffe, (300, 300), Brad Pitt, (-300, 300), Patrick Dempsey, (-550, -100), Robert Downey Jr, (550, -100), Matt Damon, [ 110. -381.], 1, 0.8297749999910593
sub-03, trial50, 03, Brad Pitt, ID03_IM02.bmp, (-550, -100), Leonardo DiCaprio, (0, -400), Elijah Wood, (-300, 300), Daniel Radcliffe, (550, -100), Patrick Dempsey, (300, 300), Brad Pitt, [-417.  -87.], 1, 0.8094873001100495
sub-03, trial53, 15, Robert Downey Jr, ID15_IM04.bmp, (0, -400), Elijah Wood, (-550, -100), Daniel Craig, (550, -100), Ryan Gosling, (-300, 300), George Clooney, (300, 300), Robert Downey Jr, [  42. -391.], 1, 1.527670199982822
sub-03, trial36, 09, Justin Timberlake, ID09_IM03.bmp, (-300, 300), Brad Pitt, (300, 300), Elijah Wood, (550, -100), Ben Stiller, (0, -400), Robert Pattinson, (-550, -100), Justin Timberlake, [-216.  294.], 1, 1.0085451999912038
sub-03, trial1, 05, Daniel Radcliffe, ID05_IM03.bmp, (300, 300), Hugh Jackman, (-550, -100), Ryan Gosling, (0, -400), Elijah Wood, (550, -100), Orlando Bloom, (-300, 300), Daniel Radcliffe, [236. 269.], 1, 1.1183524000225589
sub-03, trial6, 06, Elijah Wood, ID06_IM01.bmp, (-550, -100), George Clooney, (0, -400), Matt Damon, (-300, 300), Hugh Jackman, (550, -100), Brad Pitt, (300, 300), Elijah Wood, [-423. -111.], 1, 2.15924469998572
sub-03, trial72, 07, George Clooney, ID07_IM03.bmp, (300, 300), Daniel Craig, (-550, -100), Elijah Wood, (0, -400), Matt Damon, (-300, 300), Ben Affleck, (550, -100), George Clooney, [221. 282.], 1, 0.8543555999640375
sub-03, trial69, 09, Justin Timberlake, ID09_IM02.bmp, (0, -400), Robert Pattinson, (550, -100), Orlando Bloom, (-300, 300), Ryan Reynolds, (300, 300), Ben Affleck, (-550, -100), Justin Timberlake, [ 107. -401.], 1, 1.6658006000798196
sub-03, trial63, 10, Keanu Reeves, ID10_IM02.bmp, (-550, -100), Ryan Reynolds, (-300, 300), Daniel Radcliffe, (0, -400), George Clooney, (550, -100), Hugh Jackman, (300, 300), Keanu Reeves, [-462.  -87.], 1, 1.757216600002721
sub-03, trial18, 17, Ryan Gosling, ID17_IM04.bmp, (300, 300), Hugh Jackman, (0, -400), Orlando Bloom, (-550, -100), Robert Pattinson, (550, -100), Leonardo DiCaprio, (-300, 300), Ryan Gosling, [234. 290.], 1, 2.2523143000435084
sub-03, trial49, 08, Hugh Jackman, ID08_IM01.bmp, (550, -100), Robert Pattinson, (-300, 300), Matt Damon, (0, -400), Brad Pitt, (300, 300), Robert Downey Jr, (-550, -100), Hugh Jackman, [ 471. -107.], 1, 1.568744600052014
sub-03, trial13, 17, Ryan Gosling, ID17_IM01.bmp, (550, -100), Daniel Craig, (-300, 300), Leonardo DiCaprio, (300, 300), Brad Pitt, (-550, -100), Robert Pattinson, (0, -400), Ryan Gosling, [ 428. -116.], 1, 1.9181021000258625
sub-03, trial68, 17, Ryan Gosling, ID17_IM03.bmp, (0, -400), Orlando Bloom, (-550, -100), Ryan Reynolds, (-300, 300), Robert Downey Jr, (300, 300), Hugh Jackman, (550, -100), Ryan Gosling, [  88. -384.], 1, 1.2089979000156745
sub-03, trial43, 13, Orlando Bloom, ID13_IM04.bmp, (0, -400), Ryan Reynolds, (-300, 300), Robert Pattinson, (300, 300), Leonardo DiCaprio, (-550, -100), George Clooney, (550, -100), Orlando Bloom, [  36. -377.], 1, 3.0696057999739423
sub-03, trial15, 13, Orlando Bloom, ID13_IM03.bmp, (-550, -100), Daniel Craig, (0, -400), Elijah Wood, (300, 300), Ryan Gosling, (550, -100), Hugh Jackman, (-300, 300), idk, [18. 31.], 0, 1.313160700025037
sub-03, trial9, 03, Brad Pitt, ID03_IM01.bmp, (550, -100), Daniel Radcliffe, (0, -400), Patrick Dempsey, (-550, -100), Ryan Gosling, (-300, 300), Ben Stiller, (300, 300), Brad Pitt, [489. -94.], 1, 1.6823960000183433
sub-03, trial4, 10, Keanu Reeves, ID10_IM03.bmp, (-550, -100), Daniel Radcliffe, (-300, 300), Elijah Wood, (0, -400), Ben Affleck, (300, 300), Hugh Jackman, (550, -100), Keanu Reeves, [-463.  -87.], 1, 0.8130781999789178
sub-03, trial61, 17, Ryan Gosling, ID17_IM02.bmp, (-300, 300), Keanu Reeves, (550, -100), Orlando Bloom, (-550, -100), Patrick Dempsey, (0, -400), Justin Timberlake, (300, 300), Ryan Gosling, [-261.  318.], 1, 1.6187008999986574
sub-03, trial8, 04, Daniel Craig, ID04_IM02.bmp, (550, -100), Brad Pitt, (-300, 300), Hugh Jackman, (0, -400), Ryan Gosling, (-550, -100), Elijah Wood, (300, 300), Daniel Craig, [444. -84.], 1, 1.6956236999249086
sub-03, trial66, 16, Robert Pattinson, ID16_IM02.bmp, (-300, 300), George Clooney, (0, -400), Ryan Gosling, (-550, -100), Elijah Wood, (300, 300), Daniel Craig, (550, -100), Robert Pattinson, [-208.  304.], 1, 1.2902348000789061
sub-03, trial16, 10, Keanu Reeves, ID10_IM01.bmp, (300, 300), Daniel Craig, (-550, -100), Ben Stiller, (-300, 300), Justin Timberlake, (0, -400), Ben Affleck, (550, -100), Keanu Reeves, [318. 287.], 1, 3.0280387999955565
sub-03, trial71, 01, Ben Affleck, ID01_IM01.bmp, (550, -100), Daniel Radcliffe, (300, 300), Orlando Bloom, (0, -400), Patrick Dempsey, (-300, 300), Leonardo DiCaprio, (-550, -100), Ben Affleck, [ 505. -116.], 1, 2.569319700007327
sub-03, trial44, 09, Justin Timberlake, ID09_IM01.bmp, (0, -400), Daniel Craig, (550, -100), Ryan Reynolds, (-300, 300), Brad Pitt, (-550, -100), Ben Affleck, (300, 300), Justin Timberlake, [  92. -383.], 1, 1.6403649999992922
sub-03, trial2, 05, Daniel Radcliffe, ID05_IM01.bmp, (550, -100), Elijah Wood, (-300, 300), Ben Affleck, (300, 300), Robert Pattinson, (-550, -100), Leonardo DiCaprio, (0, -400), Daniel Radcliffe, [488. -92.], 1, 1.5884333999129012
sub-03, trial64, 18, Ryan Reynolds, ID18_IM02.bmp, (-300, 300), Leonardo DiCaprio, (-550, -100), George Clooney, (0, -400), Elijah Wood, (300, 300), Ben Stiller, (550, -100), Ryan Reynolds, [-237.  301.], 1, 2.2353853000095114
sub-03, trial41, 05, Daniel Radcliffe, ID05_IM04.bmp, (-550, -100), Leonardo DiCaprio, (-300, 300), Matt Damon, (550, -100), George Clooney, (300, 300), Ben Stiller, (0, -400), Daniel Radcliffe, [-392.  -92.], 1, 1.095335999969393
sub-03, trial60, 02, Ben Stiller, ID02_IM02.bmp, (300, 300), Patrick Dempsey, (0, -400), Ben Affleck, (550, -100), Justin Timberlake, (-550, -100), Ryan Gosling, (-300, 300), Ben Stiller, [263. 313.], 1, 1.3451456000329927
sub-03, trial58, 08, Hugh Jackman, ID08_IM02.bmp, (-300, 300), Robert Downey Jr, (0, -400), Orlando Bloom, (550, -100), Brad Pitt, (-550, -100), Robert Pattinson, (300, 300), Hugh Jackman, [-195.  302.], 1, 1.3616650000913069
sub-03, trial25, 07, George Clooney, ID07_IM01.bmp, (550, -100), Robert Pattinson, (-300, 300), Ryan Reynolds, (-550, -100), Ben Stiller, (0, -400), Ben Affleck, (300, 300), George Clooney, [482. -96.], 1, 0.9209412999916822
sub-03, trial67, 08, Hugh Jackman, ID08_IM03.bmp, (-300, 300), Ben Stiller, (0, -400), Brad Pitt, (300, 300), George Clooney, (550, -100), Ben Affleck, (-550, -100), Hugh Jackman, [-243.  288.], 1, 2.666093899984844
