subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
sub-07, trial3, 11, Leonardo DiCaprio, ID11_IM04.bmp, (0, -400), Robert Downey Jr, (-300, 300), Patrick Dempsey, (550, -100), Orlando Bloom, (-550, -100), Ryan Reynolds, (300, 300), Leonardo DiCaprio, [ -57. -399.], 1, 2.02966420003213
sub-07, trial32, 15, Robert Downey Jr, ID15_IM02.bmp, (-300, 300), Ben Stiller, (0, -400), Justin Timberlake, (550, -100), Matt Damon, (-550, -100), George Clooney, (300, 300), Matt Damon, [-460. -105.], 0, 6.186512200045399
sub-07, trial49, 18, Ryan Reynolds, ID18_IM02.bmp, (300, 300), Orlando Bloom, (-550, -100), Robert Downey Jr, (0, -400), Ryan Gosling, (550, -100), Robert Pattinson, (-300, 300), Ryan Reynolds, [295. 313.], 1, 1.0967232999391854
sub-07, trial53, 04, Daniel Craig, ID04_IM03.bmp, (0, -400), Keanu Reeves, (-550, -100), Ben Stiller, (300, 300), Ryan Reynolds, (550, -100), Ryan Gosling, (-300, 300), Daniel Craig, [   2. -368.], 1, 3.698952900012955
sub-07, trial24, 01, Ben Affleck, ID01_IM02.bmp, (-550, -100), Hugh Jackman, (0, -400), Robert Downey Jr, (-300, 300), Patrick Dempsey, (300, 300), Matt Damon, (550, -100), idk, [-10. -10.], 0, 6.644517999957316
sub-07, trial39, 07, George Clooney, ID07_IM01.bmp, (300, 300), Daniel Radcliffe, (-300, 300), Patrick Dempsey, (-550, -100), Elijah Wood, (0, -400), Brad Pitt, (550, -100), George Clooney, [192. 266.], 1, 0.8016205000458285
sub-07, trial14, 01, Ben Affleck, ID01_IM03.bmp, (-550, -100), Keanu Reeves, (550, -100), George Clooney, (300, 300), Ben Stiller, (-300, 300), Daniel Craig, (0, -400), idk, [ 13. -13.], 0, 8.185264799976721
sub-07, trial26, 14, Patrick Dempsey, ID14_IM04.bmp, (0, -400), Ryan Reynolds, (-300, 300), Ryan Gosling, (550, -100), Robert Pattinson, (-550, -100), Robert Downey Jr, (300, 300), Patrick Dempsey, [ 102. -395.], 1, 2.629246799973771
sub-07, trial62, 15, Robert Downey Jr, ID15_IM03.bmp, (0, -400), Matt Damon, (-300, 300), Justin Timberlake, (300, 300), Ben Affleck, (-550, -100), Orlando Bloom, (550, -100), Robert Downey Jr, [  32. -423.], 1, 6.634154499974102
sub-07, trial55, 03, Brad Pitt, ID03_IM03.bmp, (550, -100), Daniel Radcliffe, (0, -400), Keanu Reeves, (-300, 300), Patrick Dempsey, (300, 300), Daniel Craig, (-550, -100), Brad Pitt, [577. -94.], 1, 1.0310193999903277
sub-07, trial16, 13, Orlando Bloom, ID13_IM01.bmp, (0, -400), Elijah Wood, (-300, 300), Brad Pitt, (550, -100), Robert Downey Jr, (-550, -100), Daniel Radcliffe, (300, 300), Elijah Wood, [-199.  290.], 0, 3.811890000011772
sub-07, trial44, 14, Patrick Dempsey, ID14_IM02.bmp, (-300, 300), Matt Damon, (550, -100), Ryan Reynolds, (-550, -100), Leonardo DiCaprio, (0, -400), Robert Downey Jr, (300, 300), Patrick Dempsey, [-191.  301.], 1, 1.737370099988766
sub-07, trial66, 16, Robert Pattinson, ID16_IM04.bmp, (0, -400), Elijah Wood, (-550, -100), George Clooney, (300, 300), Robert Downey Jr, (-300, 300), Ben Stiller, (550, -100), Robert Pattinson, [ -17. -363.], 1, 1.6499703999143094
sub-07, trial12, 11, Leonardo DiCaprio, ID11_IM01.bmp, (550, -100), Keanu Reeves, (0, -400), Ben Stiller, (300, 300), Ryan Gosling, (-550, -100), George Clooney, (-300, 300), Leonardo DiCaprio, [585. -74.], 1, 1.8298837000038475
sub-07, trial7, 16, Robert Pattinson, ID16_IM02.bmp, (0, -400), Ryan Gosling, (-300, 300), Ben Affleck, (550, -100), Justin Timberlake, (-550, -100), Ryan Reynolds, (300, 300), Robert Pattinson, [  46. -384.], 1, 1.8591886999784037
sub-07, trial1, 17, Ryan Gosling, ID17_IM02.bmp, (300, 300), Leonardo DiCaprio, (550, -100), Robert Downey Jr, (0, -400), Brad Pitt, (-550, -100), Hugh Jackman, (-300, 300), Ryan Gosling, [224. 281.], 1, 0.9982603999087587
sub-07, trial23, 02, Ben Stiller, ID02_IM02.bmp, (0, -400), Leonardo DiCaprio, (550, -100), Ryan Gosling, (-300, 300), Justin Timberlake, (-550, -100), Hugh Jackman, (300, 300), Ben Stiller, [  52. -374.], 1, 6.997325500007719
sub-07, trial18, 05, Daniel Radcliffe, ID05_IM02.bmp, (0, -400), Ben Stiller, (-550, -100), Elijah Wood, (300, 300), Orlando Bloom, (-300, 300), Robert Pattinson, (550, -100), Daniel Radcliffe, [  14. -402.], 1, 2.2826819999609143
sub-07, trial30, 12, Matt Damon, ID12_IM03.bmp, (-550, -100), Brad Pitt, (-300, 300), Robert Downey Jr, (300, 300), Justin Timberlake, (550, -100), Keanu Reeves, (0, -400), Keanu Reeves, [  45. -372.], 0, 3.2934895999496803
sub-07, trial27, 03, Brad Pitt, ID03_IM02.bmp, (550, -100), Ryan Gosling, (-300, 300), Daniel Radcliffe, (-550, -100), Matt Damon, (0, -400), George Clooney, (300, 300), Brad Pitt, [ 398. -100.], 1, 2.1357566999504343
sub-07, trial45, 01, Ben Affleck, ID01_IM04.bmp, (-550, -100), Daniel Craig, (-300, 300), Ben Stiller, (0, -400), Ryan Gosling, (550, -100), Robert Pattinson, (300, 300), idk, [ 32. -13.], 0, 5.128667699988
sub-07, trial61, 17, Ryan Gosling, ID17_IM01.bmp, (550, -100), Leonardo DiCaprio, (-550, -100), George Clooney, (-300, 300), Robert Downey Jr, (300, 300), Brad Pitt, (0, -400), Ryan Gosling, [492. -98.], 1, 1.6250131000997499
sub-07, trial52, 17, Ryan Gosling, ID17_IM03.bmp, (300, 300), Matt Damon, (-300, 300), Justin Timberlake, (550, -100), Keanu Reeves, (0, -400), Patrick Dempsey, (-550, -100), Ryan Gosling, [216. 268.], 1, 0.8296249000122771
sub-07, trial47, 05, Daniel Radcliffe, ID05_IM03.bmp, (300, 300), Elijah Wood, (550, -100), Leonardo DiCaprio, (-300, 300), Matt Damon, (0, -400), Justin Timberlake, (-550, -100), Daniel Radcliffe, [326. 317.], 1, 1.6268724000547081
sub-07, trial48, 18, Ryan Reynolds, ID18_IM03.bmp, (300, 300), Orlando Bloom, (-550, -100), Ben Stiller, (-300, 300), Robert Downey Jr, (0, -400), Matt Damon, (550, -100), Ryan Reynolds, [348. 288.], 1, 2.3918791000032797
sub-07, trial43, 05, Daniel Radcliffe, ID05_IM04.bmp, (-300, 300), Leonardo DiCaprio, (0, -400), Ryan Gosling, (550, -100), Orlando Bloom, (300, 300), Patrick Dempsey, (-550, -100), Daniel Radcliffe, [-257.  294.], 1, 0.8779581000562757
sub-07, trial19, 11, Leonardo DiCaprio, ID11_IM03.bmp, (0, -400), Justin Timberlake, (300, 300), Brad Pitt, (-300, 300), Elijah Wood, (-550, -100), Ben Stiller, (550, -100), Leonardo DiCaprio, [ 109. -375.], 1, 1.1773605999769643
sub-07, trial28, 11, Leonardo DiCaprio, ID11_IM02.bmp, (-300, 300), Elijah Wood, (-550, -100), Daniel Craig, (0, -400), Ryan Reynolds, (550, -100), Ben Affleck, (300, 300), Leonardo DiCaprio, [-195.  303.], 1, 1.3515913999872282
sub-07, trial36, 06, Elijah Wood, ID06_IM03.bmp, (-550, -100), George Clooney, (-300, 300), Hugh Jackman, (300, 300), Brad Pitt, (0, -400), Leonardo DiCaprio, (550, -100), Elijah Wood, [-433. -119.], 1, 0.8475929000414908
sub-07, trial42, 12, Matt Damon, ID12_IM02.bmp, (0, -400), Ben Affleck, (-300, 300), Daniel Radcliffe, (-550, -100), Daniel Craig, (300, 300), Orlando Bloom, (550, -100), Matt Damon, [  89. -395.], 1, 2.6996970999753103
sub-07, trial57, 17, Ryan Gosling, ID17_IM04.bmp, (550, -100), Robert Pattinson, (-550, -100), Daniel Radcliffe, (0, -400), Brad Pitt, (300, 300), Orlando Bloom, (-300, 300), Ryan Gosling, [454. -73.], 1, 5.149319699965417
sub-07, trial71, 02, Ben Stiller, ID02_IM01.bmp, (0, -400), Robert Downey Jr, (-550, -100), Elijah Wood, (550, -100), Orlando Bloom, (300, 300), Robert Pattinson, (-300, 300), Ben Stiller, [  12. -378.], 1, 2.285336700035259
sub-07, trial40, 14, Patrick Dempsey, ID14_IM03.bmp, (0, -400), Hugh Jackman, (550, -100), Ben Stiller, (-300, 300), George Clooney, (300, 300), Daniel Craig, (-550, -100), Patrick Dempsey, [  -3. -421.], 1, 1.4080348999705166
sub-07, trial33, 05, Daniel Radcliffe, ID05_IM01.bmp, (-300, 300), Keanu Reeves, (0, -400), George Clooney, (-550, -100), Hugh Jackman, (550, -100), Matt Damon, (300, 300), Daniel Radcliffe, [-206.  285.], 1, 0.6772582998964936
sub-07, trial50, 06, Elijah Wood, ID06_IM02.bmp, (300, 300), Ryan Reynolds, (-300, 300), Hugh Jackman, (0, -400), Matt Damon, (550, -100), Keanu Reeves, (-550, -100), Elijah Wood, [281. 304.], 1, 0.9603853999869898
sub-07, trial64, 08, Hugh Jackman, ID08_IM04.bmp, (300, 300), Ben Affleck, (550, -100), George Clooney, (-300, 300), Leonardo DiCaprio, (-550, -100), Elijah Wood, (0, -400), Hugh Jackman, [223. 280.], 1, 2.7358271999983117
sub-07, trial51, 14, Patrick Dempsey, ID14_IM01.bmp, (-300, 300), Robert Downey Jr, (550, -100), Orlando Bloom, (0, -400), Brad Pitt, (-550, -100), Keanu Reeves, (300, 300), Patrick Dempsey, [-192.  272.], 1, 1.240907600033097
sub-07, trial15, 18, Ryan Reynolds, ID18_IM01.bmp, (550, -100), Orlando Bloom, (0, -400), Leonardo DiCaprio, (-550, -100), Brad Pitt, (-300, 300), Keanu Reeves, (300, 300), Ryan Reynolds, [ 467. -100.], 1, 1.549332999973558
sub-07, trial72, 01, Ben Affleck, ID01_IM01.bmp, (0, -400), Robert Pattinson, (-550, -100), Justin Timberlake, (-300, 300), Daniel Craig, (550, -100), Keanu Reeves, (300, 300), Keanu Reeves, [198. 281.], 0, 2.3970582999754697
sub-07, trial5, 10, Keanu Reeves, ID10_IM03.bmp, (-550, -100), Robert Pattinson, (550, -100), Ryan Reynolds, (0, -400), Ben Affleck, (300, 300), Patrick Dempsey, (-300, 300), idk, [  0. -26.], 0, 2.3960636999690905
sub-07, trial46, 10, Keanu Reeves, ID10_IM02.bmp, (550, -100), Ryan Gosling, (-550, -100), Matt Damon, (300, 300), Patrick Dempsey, (-300, 300), Hugh Jackman, (0, -400), Ryan Gosling, [-400.  -88.], 0, 3.2260776000330225
sub-07, trial6, 13, Orlando Bloom, ID13_IM02.bmp, (-300, 300), Justin Timberlake, (300, 300), Robert Pattinson, (0, -400), Keanu Reeves, (550, -100), Ben Affleck, (-550, -100), Keanu Reeves, [554. -96.], 0, 3.7027628999203444
sub-07, trial10, 07, George Clooney, ID07_IM02.bmp, (300, 300), Ben Stiller, (-550, -100), Daniel Radcliffe, (-300, 300), Ryan Reynolds, (0, -400), Matt Damon, (550, -100), George Clooney, [258. 303.], 1, 1.1442004999844357
sub-07, trial67, 12, Matt Damon, ID12_IM01.bmp, (-300, 300), Justin Timberlake, (300, 300), Daniel Radcliffe, (-550, -100), Leonardo DiCaprio, (550, -100), Ryan Gosling, (0, -400), Matt Damon, [-315.  318.], 1, 2.184171399916522
sub-07, trial31, 13, Orlando Bloom, ID13_IM04.bmp, (-550, -100), Hugh Jackman, (300, 300), Robert Downey Jr, (0, -400), Justin Timberlake, (550, -100), Daniel Radcliffe, (-300, 300), idk, [29.  7.], 0, 3.7514861000236124
sub-07, trial54, 02, Ben Stiller, ID02_IM03.bmp, (-550, -100), Ryan Gosling, (300, 300), Elijah Wood, (550, -100), George Clooney, (0, -400), Patrick Dempsey, (-300, 300), Ben Stiller, [-436. -131.], 1, 2.358350299997255
sub-07, trial29, 08, Hugh Jackman, ID08_IM01.bmp, (-550, -100), Daniel Radcliffe, (-300, 300), Robert Downey Jr, (0, -400), Daniel Craig, (550, -100), Orlando Bloom, (300, 300), Hugh Jackman, [-436. -131.], 1, 2.605001899995841
sub-07, trial22, 08, Hugh Jackman, ID08_IM03.bmp, (550, -100), Daniel Craig, (300, 300), Keanu Reeves, (-300, 300), George Clooney, (0, -400), Ben Stiller, (-550, -100), idk, [-107.  -19.], 0, 1.3082955999998376
sub-07, trial38, 06, Elijah Wood, ID06_IM01.bmp, (550, -100), Ryan Reynolds, (0, -400), Hugh Jackman, (-550, -100), Robert Downey Jr, (300, 300), Robert Pattinson, (-300, 300), Elijah Wood, [476. -84.], 1, 1.221664399956353
sub-07, trial60, 15, Robert Downey Jr, ID15_IM04.bmp, (-300, 300), Patrick Dempsey, (0, -400), Ryan Reynolds, (-550, -100), Brad Pitt, (300, 300), Matt Damon, (550, -100), idk, [ 33. -16.], 0, 2.098936600028537
sub-07, trial58, 09, Justin Timberlake, ID09_IM03.bmp, (550, -100), Matt Damon, (300, 300), Ryan Gosling, (0, -400), Ben Stiller, (-550, -100), Robert Downey Jr, (-300, 300), Justin Timberlake, [ 523. -118.], 1, 0.9810810000635684
sub-07, trial9, 09, Justin Timberlake, ID09_IM02.bmp, (-300, 300), George Clooney, (300, 300), Ben Affleck, (0, -400), Daniel Craig, (550, -100), Patrick Dempsey, (-550, -100), Justin Timberlake, [-293.  277.], 1, 1.267672699992545
sub-07, trial63, 07, George Clooney, ID07_IM03.bmp, (550, -100), Orlando Bloom, (-300, 300), Hugh Jackman, (300, 300), Daniel Radcliffe, (0, -400), Brad Pitt, (-550, -100), George Clooney, [ 452. -107.], 1, 0.8874131999909878
sub-07, trial41, 07, George Clooney, ID07_IM04.bmp, (-550, -100), Ben Affleck, (550, -100), Patrick Dempsey, (300, 300), Daniel Craig, (0, -400), Keanu Reeves, (-300, 300), George Clooney, [-441.  -69.], 1, 1.2812823000131175
sub-07, trial37, 09, Justin Timberlake, ID09_IM01.bmp, (-300, 300), Matt Damon, (550, -100), Ben Stiller, (-550, -100), Ben Affleck, (0, -400), Leonardo DiCaprio, (300, 300), Justin Timberlake, [-200.  295.], 1, 0.5802365000126883
sub-07, trial65, 12, Matt Damon, ID12_IM04.bmp, (300, 300), Patrick Dempsey, (550, -100), Leonardo DiCaprio, (-300, 300), Justin Timberlake, (-550, -100), Daniel Craig, (0, -400), Matt Damon, [299. 276.], 1, 1.2034019998973235
sub-07, trial17, 03, Brad Pitt, ID03_IM04.bmp, (0, -400), Ben Stiller, (550, -100), Robert Downey Jr, (300, 300), Patrick Dempsey, (-300, 300), Ben Affleck, (-550, -100), Brad Pitt, [  84. -422.], 1, 1.0732664000242949
sub-07, trial20, 16, Robert Pattinson, ID16_IM01.bmp, (550, -100), Ryan Reynolds, (-550, -100), Justin Timberlake, (300, 300), George Clooney, (-300, 300), Robert Downey Jr, (0, -400), Robert Pattinson, [483. -89.], 1, 1.5804089999292046
sub-07, trial35, 10, Keanu Reeves, ID10_IM04.bmp, (550, -100), Ryan Gosling, (-300, 300), Leonardo DiCaprio, (0, -400), Justin Timberlake, (-550, -100), Hugh Jackman, (300, 300), Hugh Jackman, [314. 303.], 0, 4.507714999956079
sub-07, trial11, 09, Justin Timberlake, ID09_IM04.bmp, (-300, 300), Patrick Dempsey, (0, -400), Elijah Wood, (300, 300), Robert Pattinson, (-550, -100), Daniel Radcliffe, (550, -100), Justin Timberlake, [-262.  334.], 1, 0.5809587000403553
sub-07, trial8, 13, Orlando Bloom, ID13_IM03.bmp, (-300, 300), Ryan Gosling, (300, 300), George Clooney, (550, -100), Elijah Wood, (-550, -100), Ben Stiller, (0, -400), Ben Stiller, [ -72. -387.], 0, 3.1806937999790534
sub-07, trial4, 04, Daniel Craig, ID04_IM04.bmp, (-550, -100), Daniel Radcliffe, (550, -100), Justin Timberlake, (0, -400), Robert Pattinson, (300, 300), Patrick Dempsey, (-300, 300), Daniel Craig, [-386.  -58.], 1, 1.5540968000423163
