subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
sub-15, trial1, 08, Hugh Jackman, ID08_IM02.bmp, (550, -100), Elijah Wood, (-300, 300), Robert Pattinson, (0, -400), Ben Stiller, (300, 300), George Clooney, (-550, -100), Hugh Jackman, [ 416. -116.], 1, 2.8004996001254767
sub-15, trial45, 16, Robert Pattinson, ID16_IM03.bmp, (0, -400), Hugh Jackman, (-550, -100), George Clooney, (-300, 300), Patrick Dempsey, (300, 300), Daniel Radcliffe, (550, -100), Robert Pattinson, [ 147. -376.], 1, 2.2624135999940336
sub-15, trial18, 01, Ben Affleck, ID01_IM01.bmp, (0, -400), Robert Pattinson, (550, -100), Orlando Bloom, (-550, -100), Ryan Reynolds, (300, 300), Hugh Jackman, (-300, 300), Ben Affleck, [  15. -383.], 1, 1.4899035999551415
sub-15, trial4, 05, Daniel Radcliffe, ID05_IM01.bmp, (300, 300), Leonardo DiCaprio, (0, -400), Justin Timberlake, (-300, 300), Orlando Bloom, (550, -100), Ryan Gosling, (-550, -100), Daniel Radcliffe, [172. 283.], 1, 1.0588410999625921
sub-15, trial36, 06, Elijah Wood, ID06_IM02.bmp, (-300, 300), Ryan Gosling, (550, -100), Justin Timberlake, (-550, -100), Daniel Craig, (300, 300), George Clooney, (0, -400), Daniel Craig, [178. 295.], 0, 2.382895100163296
sub-15, trial43, 02, Ben Stiller, ID02_IM01.bmp, (0, -400), Orlando Bloom, (550, -100), Daniel Craig, (300, 300), Patrick Dempsey, (-300, 300), Ryan Reynolds, (-550, -100), Ben Stiller, [ -13. -378.], 1, 2.5811256000306457
sub-15, trial44, 11, Leonardo DiCaprio, ID11_IM04.bmp, (0, -400), Brad Pitt, (-550, -100), Justin Timberlake, (300, 300), Daniel Radcliffe, (550, -100), Hugh Jackman, (-300, 300), Leonardo DiCaprio, [  54. -400.], 1, 2.2440108000300825
sub-15, trial62, 16, Robert Pattinson, ID16_IM01.bmp, (-300, 300), Orlando Bloom, (-550, -100), Ben Stiller, (550, -100), Brad Pitt, (0, -400), Justin Timberlake, (300, 300), Robert Pattinson, [-205.  284.], 1, 1.2959916999097914
sub-15, trial5, 18, Ryan Reynolds, ID18_IM04.bmp, (-300, 300), Ben Stiller, (0, -400), Patrick Dempsey, (550, -100), Keanu Reeves, (-550, -100), Daniel Radcliffe, (300, 300), Ryan Reynolds, [-153.  272.], 1, 2.2856153999455273
sub-15, trial38, 06, Elijah Wood, ID06_IM01.bmp, (-300, 300), Hugh Jackman, (-550, -100), Ryan Gosling, (550, -100), Keanu Reeves, (300, 300), Daniel Craig, (0, -400), Elijah Wood, [-186.  291.], 1, 1.236565699800849
sub-15, trial7, 13, Orlando Bloom, ID13_IM03.bmp, (-550, -100), Daniel Radcliffe, (550, -100), George Clooney, (-300, 300), Elijah Wood, (300, 300), Justin Timberlake, (0, -400), Orlando Bloom, [-411.  -75.], 1, 2.7690260000526905
sub-15, trial28, 07, George Clooney, ID07_IM02.bmp, (-300, 300), Justin Timberlake, (-550, -100), Daniel Radcliffe, (0, -400), Ryan Gosling, (300, 300), Brad Pitt, (550, -100), George Clooney, [-219.  288.], 1, 1.2489785000216216
sub-15, trial35, 03, Brad Pitt, ID03_IM04.bmp, (300, 300), Elijah Wood, (0, -400), George Clooney, (550, -100), Ben Stiller, (-550, -100), Hugh Jackman, (-300, 300), Brad Pitt, [159. 282.], 1, 1.107403399888426
sub-15, trial14, 08, Hugh Jackman, ID08_IM01.bmp, (-550, -100), Matt Damon, (0, -400), Ben Affleck, (300, 300), Orlando Bloom, (-300, 300), Ryan Reynolds, (550, -100), Hugh Jackman, [-462. -110.], 1, 1.5978017000015825
sub-15, trial34, 14, Patrick Dempsey, ID14_IM03.bmp, (0, -400), Hugh Jackman, (300, 300), Matt Damon, (550, -100), Daniel Radcliffe, (-550, -100), Elijah Wood, (-300, 300), Patrick Dempsey, [  14. -402.], 1, 1.8190967999398708
sub-15, trial23, 04, Daniel Craig, ID04_IM03.bmp, (300, 300), Hugh Jackman, (550, -100), Ben Stiller, (-550, -100), Leonardo DiCaprio, (-300, 300), Ryan Reynolds, (0, -400), Daniel Craig, [171. 273.], 1, 1.4803518999833614
