subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
sub-09, trial60, 03, Brad Pitt, ID03_IM03.bmp, (-300, 300), Daniel Craig, (550, -100), Leonardo DiCaprio, (300, 300), Hugh Jackman, (-550, -100), Robert Pattinson, (0, -400), Brad Pitt, [-236.  273.], 1, 5.6793439000612125
sub-09, trial68, 09, Justin Timberlake, ID09_IM04.bmp, (-300, 300), Daniel Craig, (-550, -100), Matt Damon, (300, 300), George Clooney, (0, -400), Elijah Wood, (550, -100), Matt Damon, [210. 278.], 0, 2.938475099974312
sub-09, trial28, 04, Daniel Craig, ID04_IM04.bmp, (-550, -100), Hugh Jackman, (-300, 300), Elijah Wood, (0, -400), Keanu Reeves, (550, -100), Leonardo DiCaprio, (300, 300), Daniel Craig, [-428.  -74.], 1, 4.6271048000780866
sub-09, trial35, 07, George Clooney, ID07_IM02.bmp, (0, -400), Keanu Reeves, (550, -100), Brad Pitt, (-300, 300), Elijah Wood, (300, 300), Patrick Dempsey, (-550, -100), George Clooney, [ -32. -369.], 1, 2.72070269996766
sub-09, trial9, 12, Matt Damon, ID12_IM03.bmp, (0, -400), Ryan Reynolds, (550, -100), Elijah Wood, (-550, -100), Robert Pattinson, (-300, 300), George Clooney, (300, 300), Matt Damon, [  57. -365.], 1, 5.129411899950355
sub-09, trial34, 01, Ben Affleck, ID01_IM01.bmp, (0, -400), Keanu Reeves, (-300, 300), Robert Pattinson, (-550, -100), Robert Downey Jr, (300, 300), Brad Pitt, (550, -100), idk, [-19. -12.], 0, 1.305960000026971
sub-09, trial44, 13, Orlando Bloom, ID13_IM01.bmp, (300, 300), Robert Pattinson, (-550, -100), Justin Timberlake, (-300, 300), Ben Affleck, (0, -400), Patrick Dempsey, (550, -100), idk, [  5. -17.], 0, 1.1160979999694973
sub-09, trial56, 14, Patrick Dempsey, ID14_IM01.bmp, (0, -400), George Clooney, (300, 300), Ben Affleck, (-300, 300), Daniel Craig, (550, -100), Robert Downey Jr, (-550, -100), Patrick Dempsey, [  57. -362.], 1, 4.484542499994859
sub-09, trial72, 10, Keanu Reeves, ID10_IM02.bmp, (300, 300), Brad Pitt, (0, -400), Elijah Wood, (-300, 300), Daniel Radcliffe, (-550, -100), Patrick Dempsey, (550, -100), idk, [ 15. -23.], 0, 0.7999060999136418
sub-09, trial15, 06, Elijah Wood, ID06_IM01.bmp, (550, -100), Ryan Gosling, (0, -400), Ben Stiller, (-300, 300), Brad Pitt, (300, 300), Ben Affleck, (-550, -100), idk, [ 14. -15.], 0, 6.826474200002849
