subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
sub-14, trial8, 01, Ben Affleck, ID01_IM04.bmp, (-300, 300), Patrick Dempsey, (550, -100), Robert Downey Jr, (300, 300), Ben Stiller, (-550, -100), Daniel Radcliffe, (0, -400), Ben Affleck, [-188.  279.], 1, 3.0099823999917135
sub-14, trial62, 06, Elijah Wood, ID06_IM04.bmp, (-300, 300), Orlando Bloom, (0, -400), Robert Downey Jr, (-550, -100), Keanu Reeves, (300, 300), Daniel Craig, (550, -100), Robert Downey Jr, [-393. -114.], 0, 4.575340299983509
sub-14, trial31, 18, Ryan Reynolds, ID18_IM04.bmp, (-300, 300), Ben Stiller, (0, -400), Orlando Bloom, (-550, -100), Robert Pattinson, (300, 300), Matt Damon, (550, -100), Ryan Reynolds, [-234.  275.], 1, 3.341673900024034
sub-14, trial18, 01, Ben Affleck, ID01_IM03.bmp, (-550, -100), Matt Damon, (300, 300), Keanu Reeves, (550, -100), Ryan Reynolds, (0, -400), George Clooney, (-300, 300), idk, [-33. -18.], 0, 1.0143013000488281
sub-14, trial72, 01, Ben Affleck, ID01_IM02.bmp, (0, -400), George Clooney, (550, -100), Leonardo DiCaprio, (300, 300), Elijah Wood, (-550, -100), Ryan Reynolds, (-300, 300), idk, [-32. -18.], 0, 5.0116533000255
sub-14, trial37, 14, Patrick Dempsey, ID14_IM03.bmp, (0, -400), Orlando Bloom, (-550, -100), Brad Pitt, (300, 300), Daniel Craig, (550, -100), Justin Timberlake, (-300, 300), Daniel Craig, [ 418. -118.], 0, 2.641810000059195
sub-14, trial48, 03, Brad Pitt, ID03_IM01.bmp, (-550, -100), Justin Timberlake, (550, -100), Patrick Dempsey, (-300, 300), Robert Downey Jr, (0, -400), Keanu Reeves, (300, 300), Brad Pitt, [-396.  -94.], 1, 2.0545788999879733
sub-14, trial69, 05, Daniel Radcliffe, ID05_IM01.bmp, (-300, 300), Justin Timberlake, (300, 300), Brad Pitt, (-550, -100), Robert Pattinson, (0, -400), Ben Stiller, (550, -100), Daniel Radcliffe, [-234.  290.], 1, 1.994195699924603
sub-14, trial25, 15, Robert Downey Jr, ID15_IM01.bmp, (550, -100), Patrick Dempsey, (-300, 300), Brad Pitt, (-550, -100), Daniel Radcliffe, (0, -400), George Clooney, (300, 300), idk, [ 46. -11.], 0, 5.79278440005146
sub-14, trial58, 17, Ryan Gosling, ID17_IM02.bmp, (300, 300), Daniel Craig, (0, -400), Matt Damon, (-300, 300), Orlando Bloom, (-550, -100), Ben Affleck, (550, -100), Ryan Gosling, [216. 278.], 1, 1.399465800030157
sub-14, trial21, 03, Brad Pitt, ID03_IM02.bmp, (550, -100), Daniel Craig, (-300, 300), Daniel Radcliffe, (-550, -100), Justin Timberlake, (0, -400), Ryan Reynolds, (300, 300), Brad Pitt, [ 419. -105.], 1, 1.8928252999903634
sub-14, trial12, 09, Justin Timberlake, ID09_IM02.bmp, (550, -100), Ryan Reynolds, (0, -400), Robert Pattinson, (300, 300), George Clooney, (-300, 300), Daniel Craig, (-550, -100), Justin Timberlake, [ 431. -113.], 1, 2.118549200007692
sub-14, trial42, 05, Daniel Radcliffe, ID05_IM03.bmp, (300, 300), Robert Downey Jr, (-300, 300), Ben Stiller, (0, -400), Keanu Reeves, (550, -100), Brad Pitt, (-550, -100), Daniel Radcliffe, [276. 297.], 1, 1.1593200999777764
sub-14, trial46, 17, Ryan Gosling, ID17_IM04.bmp, (-300, 300), Daniel Radcliffe, (300, 300), Matt Damon, (550, -100), Elijah Wood, (-550, -100), Hugh Jackman, (0, -400), idk, [-35.  16.], 0, 6.367909300024621
sub-14, trial52, 03, Brad Pitt, ID03_IM03.bmp, (550, -100), Hugh Jackman, (0, -400), Elijah Wood, (-550, -100), George Clooney, (-300, 300), Daniel Craig, (300, 300), Brad Pitt, [466. -94.], 1, 2.086322100018151
sub-14, trial40, 14, Patrick Dempsey, ID14_IM04.bmp, (-550, -100), Justin Timberlake, (0, -400), Ben Affleck, (-300, 300), Ryan Reynolds, (550, -100), Ben Stiller, (300, 300), Patrick Dempsey, [-403.  -94.], 1, 2.4336226999294013
sub-14, trial13, 07, George Clooney, ID07_IM04.bmp, (-300, 300), Daniel Radcliffe, (300, 300), Robert Pattinson, (0, -400), Robert Downey Jr, (550, -100), Ben Stiller, (-550, -100), George Clooney, [-190.  269.], 1, 2.189804199966602
sub-14, trial66, 06, Elijah Wood, ID06_IM01.bmp, (550, -100), Daniel Radcliffe, (0, -400), Ben Affleck, (-550, -100), Keanu Reeves, (300, 300), Ben Stiller, (-300, 300), Elijah Wood, [ 446. -125.], 1, 4.4687489999923855
sub-14, trial71, 15, Robert Downey Jr, ID15_IM03.bmp, (300, 300), Brad Pitt, (0, -400), George Clooney, (-300, 300), Ben Affleck, (-550, -100), Leonardo DiCaprio, (550, -100), Robert Downey Jr, [308. 272.], 1, 4.031704199966043
sub-14, trial65, 11, Leonardo DiCaprio, ID11_IM01.bmp, (-300, 300), Hugh Jackman, (550, -100), Keanu Reeves, (300, 300), Ben Affleck, (-550, -100), Orlando Bloom, (0, -400), Leonardo DiCaprio, [-170.  267.], 1, 1.9477888999972492
sub-14, trial44, 08, Hugh Jackman, ID08_IM04.bmp, (-300, 300), Keanu Reeves, (0, -400), Daniel Radcliffe, (550, -100), Leonardo DiCaprio, (300, 300), Elijah Wood, (-550, -100), idk, [-11. -21.], 0, 0.8521956999320537
sub-14, trial51, 15, Robert Downey Jr, ID15_IM04.bmp, (550, -100), Keanu Reeves, (0, -400), Patrick Dempsey, (-300, 300), Elijah Wood, (300, 300), Hugh Jackman, (-550, -100), idk, [-11. -21.], 0, 1.670109000056982
sub-14, trial7, 04, Daniel Craig, ID04_IM03.bmp, (0, -400), George Clooney, (550, -100), Keanu Reeves, (300, 300), Matt Damon, (-300, 300), Ryan Gosling, (-550, -100), idk, [-11. -21.], 0, 4.113112199935131
sub-14, trial26, 12, Matt Damon, ID12_IM03.bmp, (550, -100), Ryan Reynolds, (300, 300), Orlando Bloom, (-550, -100), Robert Pattinson, (-300, 300), Elijah Wood, (0, -400), Matt Damon, [ 431. -117.], 1, 2.355799400014803
sub-14, trial53, 13, Orlando Bloom, ID13_IM01.bmp, (0, -400), Leonardo DiCaprio, (300, 300), Daniel Craig, (550, -100), Robert Downey Jr, (-550, -100), Justin Timberlake, (-300, 300), Orlando Bloom, [ 113. -357.], 1, 1.6758353000041097
sub-14, trial1, 10, Keanu Reeves, ID10_IM03.bmp, (550, -100), Elijah Wood, (300, 300), Hugh Jackman, (0, -400), Ryan Reynolds, (-300, 300), Robert Downey Jr, (-550, -100), Keanu Reeves, [434. -97.], 1, 2.390804099966772
sub-14, trial56, 18, Ryan Reynolds, ID18_IM03.bmp, (550, -100), Hugh Jackman, (300, 300), Patrick Dempsey, (-550, -100), George Clooney, (0, -400), Justin Timberlake, (-300, 300), Ryan Reynolds, [ 451. -127.], 1, 1.9813239000504836
