subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
sub-08, trial29, 02, Ben Stiller, ID02_IM01.bmp, (300, 300), Hugh Jackman, (550, -100), Elijah Wood, (0, -400), Robert Pattinson, (-550, -100), George Clooney, (-300, 300), Ben Stiller, [312. 300.], 1, 3.41317909990903
sub-08, trial25, 02, Ben Stiller, ID02_IM02.bmp, (-550, -100), Ryan Gosling, (-300, 300), Robert Downey Jr, (300, 300), Daniel Craig, (0, -400), Elijah Wood, (550, -100), Ben Stiller, [-500. -103.], 1, 4.137672999990173
sub-08, trial32, 08, Hugh Jackman, ID08_IM01.bmp, (550, -100), Keanu Reeves, (-300, 300), Ryan Gosling, (300, 300), Daniel Radcliffe, (0, -400), Leonardo DiCaprio, (-550, -100), Hugh Jackman, [456. -88.], 1, 2.474286700016819
sub-08, trial33, 12, Matt Damon, ID12_IM02.bmp, (550, -100), Justin Timberlake, (300, 300), Hugh Jackman, (0, -400), Robert Pattinson, (-550, -100), Elijah Wood, (-300, 300), Matt Damon, [471. -95.], 1, 3.964640599908307
sub-08, trial40, 18, Ryan Reynolds, ID18_IM03.bmp, (300, 300), Robert Downey Jr, (550, -100), Daniel Radcliffe, (0, -400), Leonardo DiCaprio, (-300, 300), Ryan Gosling, (-550, -100), Ryan Reynolds, [374. 287.], 1, 1.7805604001041502
sub-08, trial65, 06, Elijah Wood, ID06_IM04.bmp, (0, -400), Ben Stiller, (550, -100), Ben Affleck, (300, 300), Daniel Radcliffe, (-550, -100), George Clooney, (-300, 300), Elijah Wood, [  24. -378.], 1, 2.4110203000018373
sub-08, trial24, 16, Robert Pattinson, ID16_IM02.bmp, (-550, -100), Ben Stiller, (-300, 300), Hugh Jackman, (300, 300), Keanu Reeves, (550, -100), Robert Downey Jr, (0, -400), Robert Pattinson, [-471. -114.], 1, 1.5687228000024334
sub-08, trial50, 04, Daniel Craig, ID04_IM04.bmp, (550, -100), Leonardo DiCaprio, (0, -400), Ryan Gosling, (-300, 300), Matt Damon, (300, 300), Hugh Jackman, (-550, -100), Daniel Craig, [ 512. -102.], 1, 1.6874125000322238
sub-08, trial49, 01, Ben Affleck, ID01_IM01.bmp, (300, 300), Robert Downey Jr, (-300, 300), Daniel Radcliffe, (550, -100), Keanu Reeves, (-550, -100), Patrick Dempsey, (0, -400), Ben Affleck, [310. 264.], 1, 2.010953800054267
sub-08, trial3, 14, Patrick Dempsey, ID14_IM03.bmp, (-550, -100), Leonardo DiCaprio, (0, -400), Ben Stiller, (300, 300), Justin Timberlake, (-300, 300), Daniel Craig, (550, -100), Patrick Dempsey, [-458.  -83.], 1, 6.495247600018047
sub-08, trial16, 11, Leonardo DiCaprio, ID11_IM03.bmp, (550, -100), Ben Affleck, (-550, -100), Ryan Reynolds, (-300, 300), Daniel Radcliffe, (0, -400), Brad Pitt, (300, 300), Leonardo DiCaprio, [488. -81.], 1, 2.298291999963112
sub-08, trial72, 01, Ben Affleck, ID01_IM04.bmp, (550, -100), Robert Downey Jr, (-300, 300), Matt Damon, (300, 300), Daniel Radcliffe, (-550, -100), Justin Timberlake, (0, -400), Ben Affleck, [ 433. -111.], 1, 5.1480387999909
sub-08, trial71, 08, Hugh Jackman, ID08_IM04.bmp, (550, -100), Ben Stiller, (-300, 300), George Clooney, (300, 300), Ryan Reynolds, (-550, -100), Orlando Bloom, (0, -400), Hugh Jackman, [428. -85.], 1, 3.7730047999648377
sub-08, trial39, 16, Robert Pattinson, ID16_IM01.bmp, (-550, -100), Ryan Gosling, (300, 300), Ben Stiller, (-300, 300), Ryan Reynolds, (0, -400), Orlando Bloom, (550, -100), Robert Pattinson, [-463. -110.], 1, 2.546929500065744
sub-08, trial66, 15, Robert Downey Jr, ID15_IM02.bmp, (-300, 300), Brad Pitt, (0, -400), Matt Damon, (300, 300), Daniel Craig, (550, -100), Ben Stiller, (-550, -100), Robert Downey Jr, [-183.  269.], 1, 2.5948483999818563
sub-08, trial56, 13, Orlando Bloom, ID13_IM04.bmp, (-550, -100), Ben Affleck, (300, 300), Matt Damon, (0, -400), Ryan Reynolds, (550, -100), Daniel Craig, (-300, 300), Orlando Bloom, [-477.  -91.], 1, 1.9928682000609115
sub-08, trial37, 03, Brad Pitt, ID03_IM04.bmp, (300, 300), George Clooney, (550, -100), Elijah Wood, (-300, 300), Robert Downey Jr, (-550, -100), Daniel Craig, (0, -400), Brad Pitt, [255. 286.], 1, 1.6872031999519095
sub-08, trial53, 05, Daniel Radcliffe, ID05_IM04.bmp, (-550, -100), Elijah Wood, (550, -100), George Clooney, (0, -400), Matt Damon, (300, 300), Robert Pattinson, (-300, 300), Daniel Radcliffe, [-455.  -88.], 1, 2.0821170000126585
sub-08, trial69, 12, Matt Damon, ID12_IM04.bmp, (-550, -100), Leonardo DiCaprio, (300, 300), Brad Pitt, (0, -400), Ryan Gosling, (-300, 300), Hugh Jackman, (550, -100), Matt Damon, [-475. -105.], 1, 2.6693695000139996
sub-08, trial22, 12, Matt Damon, ID12_IM03.bmp, (550, -100), Daniel Radcliffe, (-300, 300), Robert Downey Jr, (0, -400), George Clooney, (-550, -100), Ben Stiller, (300, 300), Matt Damon, [482. -95.], 1, 2.3517242999514565
sub-08, trial15, 03, Brad Pitt, ID03_IM03.bmp, (-550, -100), Elijah Wood, (550, -100), Ben Affleck, (-300, 300), Justin Timberlake, (300, 300), Ryan Reynolds, (0, -400), Brad Pitt, [-438.  -93.], 1, 2.84722180000972
sub-08, trial55, 04, Daniel Craig, ID04_IM03.bmp, (300, 300), Ryan Gosling, (-300, 300), Matt Damon, (-550, -100), Ryan Reynolds, (0, -400), Ben Stiller, (550, -100), Daniel Craig, [276. 264.], 1, 2.315130200004205
sub-08, trial41, 08, Hugh Jackman, ID08_IM03.bmp, (-550, -100), Ben Stiller, (-300, 300), Elijah Wood, (0, -400), Ryan Reynolds, (300, 300), Robert Downey Jr, (550, -100), Hugh Jackman, [-475. -122.], 1, 2.260750800021924
sub-08, trial61, 13, Orlando Bloom, ID13_IM03.bmp, (550, -100), George Clooney, (300, 300), Ben Stiller, (0, -400), Matt Damon, (-550, -100), Ryan Gosling, (-300, 300), Orlando Bloom, [443. -76.], 1, 2.4484078999375924
sub-08, trial52, 14, Patrick Dempsey, ID14_IM01.bmp, (-300, 300), Matt Damon, (0, -400), Keanu Reeves, (550, -100), Brad Pitt, (-550, -100), Ben Stiller, (300, 300), Patrick Dempsey, [-198.  293.], 1, 1.715756900026463
sub-08, trial38, 15, Robert Downey Jr, ID15_IM04.bmp, (-300, 300), Keanu Reeves, (300, 300), George Clooney, (-550, -100), Brad Pitt, (0, -400), Ryan Gosling, (550, -100), Robert Downey Jr, [-197.  279.], 1, 2.0845023000147194
sub-08, trial35, 03, Brad Pitt, ID03_IM01.bmp, (550, -100), Daniel Radcliffe, (300, 300), Leonardo DiCaprio, (0, -400), Justin Timberlake, (-550, -100), Ryan Gosling, (-300, 300), Brad Pitt, [463. -58.], 1, 2.0470054999459535
