subject,trial,celeb_id,celeb_name,celeb_image,celeb_pos1,celeb_pos2,rand0_name,rand0_pos1,rand0_pos2,rand1_name,rand1_pos1,rand1_pos2,rand2_name,rand2_pos1,rand2_pos2,rand3_name,rand3_pos1,rand3_pos2,answer_celeb,answer_position,correct,rt
sub-02, trial17, 15, Robert Downey Jr, ID15_IM03.bmp, (-300, 300), George Clooney, (-550, -100), Daniel Craig, (0, -400), Daniel Radcliffe, (550, -100), Ryan Gosling, (300, 300), Robert Downey Jr, [-262.  271.], 1, 4.716829700046219
sub-02, trial61, 11, Leonardo DiCaprio, ID11_IM04.bmp, (0, -400), Justin Timberlake, (-300, 300), Daniel Radcliffe, (-550, -100), Robert Pattinson, (550, -100), Ryan Reynolds, (300, 300), Leonardo DiCaprio, [ -34. -392.], 1, 3.356869400013238
sub-02, trial27, 05, Daniel Radcliffe, ID05_IM02.bmp, (0, -400), Ben Stiller, (550, -100), Matt Damon, (300, 300), Elijah Wood, (-550, -100), Leonardo DiCaprio, (-300, 300), Daniel Radcliffe, [  14. -374.], 1, 2.4842449000570923
sub-02, trial5, 07, George Clooney, ID07_IM04.bmp, (300, 300), Robert Downey Jr, (550, -100), Matt Damon, (-550, -100), Ryan Reynolds, (-300, 300), Robert Pattinson, (0, -400), George Clooney, [241. 286.], 1, 1.7344624999677762
sub-02, trial44, 02, Ben Stiller, ID02_IM01.bmp, (550, -100), Robert Pattinson, (0, -400), Keanu Reeves, (-550, -100), Patrick Dempsey, (300, 300), Justin Timberlake, (-300, 300), Ben Stiller, [485. -84.], 1, 3.9110446999548003
sub-02, trial72, 17, Ryan Gosling, ID17_IM01.bmp, (-550, -100), Orlando Bloom, (300, 300), Robert Pattinson, (-300, 300), Justin Timberlake, (0, -400), Leonardo DiCaprio, (550, -100), Ryan Gosling, [-473.  -84.], 1, 2.58451650000643
sub-02, trial57, 14, Patrick Dempsey, ID14_IM03.bmp, (300, 300), Ben Affleck, (-300, 300), Ben Stiller, (0, -400), Keanu Reeves, (-550, -100), Ryan Gosling, (550, -100), idk, [-135.  -17.], 0, 14.614916700054891
sub-02, trial70, 10, Keanu Reeves, ID10_IM03.bmp, (-550, -100), Daniel Radcliffe, (0, -400), Leonardo DiCaprio, (550, -100), Daniel Craig, (300, 300), Ben Affleck, (-300, 300), idk, [-135.  -17.], 0, 5.122732300078496
sub-02, trial51, 03, Brad Pitt, ID03_IM04.bmp, (-550, -100), George Clooney, (0, -400), Patrick Dempsey, (300, 300), Justin Timberlake, (550, -100), Robert Pattinson, (-300, 300), Brad Pitt, [-441.  -80.], 1, 2.2851596999680623
sub-02, trial33, 03, Brad Pitt, ID03_IM01.bmp, (-300, 300), Keanu Reeves, (550, -100), Ben Affleck, (300, 300), Ryan Reynolds, (-550, -100), Ben Stiller, (0, -400), Brad Pitt, [-250.  271.], 1, 1.9123387000290677
sub-02, trial12, 11, Leonardo DiCaprio, ID11_IM03.bmp, (-300, 300), Daniel Radcliffe, (0, -400), Patrick Dempsey, (550, -100), Orlando Bloom, (-550, -100), Ryan Reynolds, (300, 300), Leonardo DiCaprio, [-245.  269.], 1, 1.2336716999998316
sub-02, trial39, 17, Ryan Gosling, ID17_IM03.bmp, (550, -100), Ben Affleck, (-300, 300), Hugh Jackman, (0, -400), Ryan Reynolds, (300, 300), George Clooney, (-550, -100), Ryan Gosling, [482. -83.], 1, 6.494548000046052
sub-02, trial62, 09, Justin Timberlake, ID09_IM02.bmp, (300, 300), Ryan Gosling, (-300, 300), Ben Stiller, (550, -100), Orlando Bloom, (0, -400), Brad Pitt, (-550, -100), Justin Timberlake, [315. 329.], 1, 2.433621000032872
sub-02, trial26, 12, Matt Damon, ID12_IM01.bmp, (550, -100), Ryan Gosling, (-300, 300), George Clooney, (0, -400), Leonardo DiCaprio, (-550, -100), Daniel Craig, (300, 300), Matt Damon, [473. -75.], 1, 3.1016398000065237
sub-02, trial49, 13, Orlando Bloom, ID13_IM01.bmp, (550, -100), Justin Timberlake, (300, 300), Keanu Reeves, (-300, 300), Ryan Gosling, (-550, -100), Robert Pattinson, (0, -400), idk, [167.  32.], 0, 1.7430879999883473
sub-02, trial55, 08, Hugh Jackman, ID08_IM04.bmp, (-550, -100), George Clooney, (-300, 300), Orlando Bloom, (300, 300), Robert Downey Jr, (0, -400), Daniel Craig, (550, -100), Hugh Jackman, [-618.  -83.], 1, 3.9202750000404194
sub-02, trial10, 05, Daniel Radcliffe, ID05_IM04.bmp, (-550, -100), Ben Affleck, (-300, 300), Robert Downey Jr, (0, -400), Ryan Gosling, (550, -100), Elijah Wood, (300, 300), Daniel Radcliffe, [-434.  -58.], 1, 2.1445566000184044
sub-02, trial41, 06, Elijah Wood, ID06_IM01.bmp, (-550, -100), Orlando Bloom, (0, -400), Ryan Gosling, (-300, 300), Brad Pitt, (550, -100), Daniel Craig, (300, 300), idk, [-57.  10.], 0, 2.073542600031942
sub-02, trial34, 10, Keanu Reeves, ID10_IM02.bmp, (-550, -100), Patrick Dempsey, (300, 300), Orlando Bloom, (550, -100), George Clooney, (0, -400), Ryan Reynolds, (-300, 300), idk, [-57.  10.], 0, 0.7387465999927372
sub-02, trial6, 10, Keanu Reeves, ID10_IM04.bmp, (-300, 300), Matt Damon, (300, 300), Orlando Bloom, (-550, -100), Ryan Reynolds, (0, -400), Robert Pattinson, (550, -100), idk, [-57.  10.], 0, 2.531117400038056
sub-02, trial43, 02, Ben Stiller, ID02_IM03.bmp, (-300, 300), Hugh Jackman, (0, -400), George Clooney, (550, -100), Leonardo DiCaprio, (300, 300), Patrick Dempsey, (-550, -100), Ben Stiller, [-261.  274.], 1, 9.597479299991392
sub-02, trial67, 07, George Clooney, ID07_IM02.bmp, (550, -100), Leonardo DiCaprio, (300, 300), Robert Pattinson, (-550, -100), Orlando Bloom, (0, -400), Ryan Gosling, (-300, 300), George Clooney, [397. -70.], 1, 1.7718006001086906
sub-02, trial69, 18, Ryan Reynolds, ID18_IM01.bmp, (-300, 300), Brad Pitt, (-550, -100), Robert Pattinson, (550, -100), Daniel Craig, (300, 300), Ben Stiller, (0, -400), Ryan Reynolds, [-208.  276.], 1, 3.9155132999876514
sub-02, trial66, 17, Ryan Gosling, ID17_IM02.bmp, (0, -400), Patrick Dempsey, (-300, 300), George Clooney, (-550, -100), Daniel Craig, (300, 300), Keanu Reeves, (550, -100), Ryan Gosling, [  17. -391.], 1, 3.060531200026162
sub-02, trial30, 12, Matt Damon, ID12_IM04.bmp, (-300, 300), Hugh Jackman, (550, -100), Orlando Bloom, (0, -400), Justin Timberlake, (300, 300), Patrick Dempsey, (-550, -100), idk, [ 22. -15.], 0, 4.43193970003631
sub-02, trial9, 04, Daniel Craig, ID04_IM04.bmp, (0, -400), Daniel Radcliffe, (300, 300), Ryan Gosling, (-300, 300), Patrick Dempsey, (-550, -100), Leonardo DiCaprio, (550, -100), Daniel Craig, [  -2. -372.], 1, 3.8771848999895155
sub-02, trial3, 07, George Clooney, ID07_IM01.bmp, (-300, 300), Brad Pitt, (550, -100), Matt Damon, (-550, -100), Keanu Reeves, (0, -400), Patrick Dempsey, (300, 300), George Clooney, [-182.  284.], 1, 1.784371400019154
sub-02, trial59, 15, Robert Downey Jr, ID15_IM01.bmp, (-300, 300), Ben Affleck, (300, 300), Ryan Gosling, (0, -400), Ben Stiller, (550, -100), Daniel Craig, (-550, -100), idk, [-48.  -5.], 0, 4.048060899949633
sub-02, trial29, 02, Ben Stiller, ID02_IM02.bmp, (550, -100), Daniel Radcliffe, (-300, 300), Robert Downey Jr, (-550, -100), Ryan Reynolds, (0, -400), Justin Timberlake, (300, 300), Ben Stiller, [453. -90.], 1, 2.5154719999991357
sub-02, trial42, 13, Orlando Bloom, ID13_IM03.bmp, (550, -100), Robert Pattinson, (-300, 300), Ryan Gosling, (-550, -100), Robert Downey Jr, (0, -400), Daniel Radcliffe, (300, 300), idk, [ 64. -32.], 0, 3.589244599919766
sub-02, trial54, 12, Matt Damon, ID12_IM03.bmp, (0, -400), Orlando Bloom, (-300, 300), Robert Pattinson, (-550, -100), Patrick Dempsey, (300, 300), Brad Pitt, (550, -100), idk, [ 64. -32.], 0, 1.6247908999212086
sub-02, trial56, 03, Brad Pitt, ID03_IM03.bmp, (0, -400), Ryan Gosling, (550, -100), Orlando Bloom, (-300, 300), Ryan Reynolds, (-550, -100), Ben Affleck, (300, 300), Brad Pitt, [ -40. -371.], 1, 2.201032800017856
sub-02, trial18, 18, Ryan Reynolds, ID18_IM02.bmp, (-300, 300), Brad Pitt, (300, 300), Orlando Bloom, (-550, -100), Daniel Craig, (0, -400), Ryan Gosling, (550, -100), Ryan Reynolds, [-212.  279.], 1, 3.7355941999703646
sub-02, trial2, 15, Robert Downey Jr, ID15_IM04.bmp, (0, -400), Matt Damon, (550, -100), Hugh Jackman, (-300, 300), Keanu Reeves, (-550, -100), George Clooney, (300, 300), idk, [-21.  37.], 0, 3.9354908999521285
sub-02, trial31, 06, Elijah Wood, ID06_IM04.bmp, (-300, 300), Daniel Radcliffe, (0, -400), Hugh Jackman, (300, 300), Ben Stiller, (550, -100), Brad Pitt, (-550, -100), Elijah Wood, [-225.  262.], 1, 5.3926987000741065
sub-02, trial28, 03, Brad Pitt, ID03_IM02.bmp, (550, -100), Patrick Dempsey, (-550, -100), Ben Affleck, (0, -400), Robert Downey Jr, (-300, 300), Daniel Craig, (300, 300), Brad Pitt, [453. -73.], 1, 2.070810900069773
sub-02, trial14, 14, Patrick Dempsey, ID14_IM01.bmp, (550, -100), Brad Pitt, (-300, 300), Daniel Craig, (0, -400), Keanu Reeves, (300, 300), Leonardo DiCaprio, (-550, -100), Patrick Dempsey, [436. -75.], 1, 28.193914800067432
sub-02, trial35, 16, Robert Pattinson, ID16_IM01.bmp, (-300, 300), Ryan Reynolds, (300, 300), Patrick Dempsey, (-550, -100), Ben Affleck, (550, -100), Ben Stiller, (0, -400), Robert Pattinson, [-193.  298.], 1, 1.9919426999986172
sub-02, trial60, 01, Ben Affleck, ID01_IM04.bmp, (550, -100), Keanu Reeves, (0, -400), Ryan Reynolds, (-550, -100), Robert Downey Jr, (-300, 300), George Clooney, (300, 300), idk, [9. 1.], 0, 2.150455499999225
sub-02, trial40, 09, Justin Timberlake, ID09_IM03.bmp, (550, -100), Robert Pattinson, (0, -400), Patrick Dempsey, (-300, 300), Orlando Bloom, (-550, -100), Brad Pitt, (300, 300), Justin Timberlake, [401. -64.], 1, 1.7973122000694275
sub-02, trial47, 05, Daniel Radcliffe, ID05_IM01.bmp, (0, -400), Justin Timberlake, (300, 300), Matt Damon, (-300, 300), Robert Downey Jr, (550, -100), Keanu Reeves, (-550, -100), Daniel Radcliffe, [  44. -374.], 1, 2.636366100050509
sub-02, trial46, 14, Patrick Dempsey, ID14_IM04.bmp, (550, -100), Brad Pitt, (-300, 300), Elijah Wood, (0, -400), Justin Timberlake, (-550, -100), Daniel Radcliffe, (300, 300), Patrick Dempsey, [ 427. -111.], 1, 1.737000200082548
sub-02, trial7, 16, Robert Pattinson, ID16_IM03.bmp, (300, 300), Ben Stiller, (550, -100), Ryan Gosling, (0, -400), Brad Pitt, (-300, 300), Patrick Dempsey, (-550, -100), Robert Pattinson, [317. 313.], 1, 2.2253220999846235
sub-02, trial23, 02, Ben Stiller, ID02_IM04.bmp, (-550, -100), Daniel Radcliffe, (0, -400), George Clooney, (300, 300), Ryan Gosling, (550, -100), Justin Timberlake, (-300, 300), Ben Stiller, [-477.  -82.], 1, 2.942329499986954
sub-02, trial64, 09, Justin Timberlake, ID09_IM04.bmp, (550, -100), Brad Pitt, (300, 300), Daniel Radcliffe, (-550, -100), Ryan Gosling, (0, -400), Patrick Dempsey, (-300, 300), Justin Timberlake, [431. -87.], 1, 1.630843500024639
sub-02, trial4, 16, Robert Pattinson, ID16_IM02.bmp, (550, -100), Daniel Radcliffe, (-300, 300), Robert Downey Jr, (300, 300), Brad Pitt, (0, -400), Ryan Reynolds, (-550, -100), Robert Pattinson, [ 459. -125.], 1, 2.34728190000169
sub-02, trial11, 01, Ben Affleck, ID01_IM02.bmp, (-550, -100), Elijah Wood, (0, -400), Ben Stiller, (550, -100), Keanu Reeves, (300, 300), Ryan Reynolds, (-300, 300), idk, [111. -15.], 0, 2.116476000053808
sub-02, trial50, 06, Elijah Wood, ID06_IM02.bmp, (550, -100), Leonardo DiCaprio, (300, 300), Ben Stiller, (0, -400), Keanu Reeves, (-550, -100), Ben Affleck, (-300, 300), idk, [111. -15.], 0, 2.019310100004077
sub-02, trial25, 11, Leonardo DiCaprio, ID11_IM02.bmp, (550, -100), Justin Timberlake, (-300, 300), Ryan Gosling, (300, 300), Elijah Wood, (-550, -100), Matt Damon, (0, -400), Leonardo DiCaprio, [519. -79.], 1, 2.1304623000323772
sub-02, trial71, 11, Leonardo DiCaprio, ID11_IM01.bmp, (-550, -100), Patrick Dempsey, (550, -100), Daniel Craig, (300, 300), George Clooney, (-300, 300), Robert Downey Jr, (0, -400), Leonardo DiCaprio, [-405.  -86.], 1, 2.363467999966815
sub-02, trial65, 08, Hugh Jackman, ID08_IM03.bmp, (0, -400), George Clooney, (-550, -100), Matt Damon, (-300, 300), Patrick Dempsey, (550, -100), Justin Timberlake, (300, 300), Hugh Jackman, [ -66. -420.], 1, 1.9392548999749124
sub-02, trial32, 05, Daniel Radcliffe, ID05_IM03.bmp, (300, 300), Ben Affleck, (550, -100), Ben Stiller, (-300, 300), Robert Downey Jr, (0, -400), Justin Timberlake, (-550, -100), Daniel Radcliffe, [222. 322.], 1, 2.338652499951422
sub-02, trial45, 17, Ryan Gosling, ID17_IM04.bmp, (550, -100), Brad Pitt, (300, 300), Justin Timberlake, (-550, -100), Daniel Craig, (-300, 300), Patrick Dempsey, (0, -400), Ryan Gosling, [433. -71.], 1, 2.283969599986449
sub-02, trial38, 16, Robert Pattinson, ID16_IM04.bmp, (550, -100), Ryan Reynolds, (300, 300), Robert Downey Jr, (0, -400), Patrick Dempsey, (-550, -100), Ryan Gosling, (-300, 300), Robert Pattinson, [484. -85.], 1, 2.0938780999276787
sub-02, trial63, 06, Elijah Wood, ID06_IM03.bmp, (300, 300), Daniel Craig, (-550, -100), Robert Downey Jr, (-300, 300), Hugh Jackman, (550, -100), Brad Pitt, (0, -400), idk, [112. -17.], 0, 0.9843952999217436
sub-02, trial16, 13, Orlando Bloom, ID13_IM02.bmp, (-550, -100), Brad Pitt, (0, -400), Ryan Gosling, (300, 300), Keanu Reeves, (550, -100), Ryan Reynolds, (-300, 300), idk, [112. -15.], 0, 0.9272214999655262
sub-02, trial48, 04, Daniel Craig, ID04_IM01.bmp, (-300, 300), Elijah Wood, (-550, -100), Robert Downey Jr, (300, 300), Matt Damon, (550, -100), Ben Affleck, (0, -400), Daniel Craig, [-175.  292.], 1, 1.6237434000940993
sub-02, trial15, 13, Orlando Bloom, ID13_IM04.bmp, (-550, -100), Leonardo DiCaprio, (550, -100), Keanu Reeves, (0, -400), Elijah Wood, (-300, 300), George Clooney, (300, 300), idk, [17. 21.], 0, 1.4616090999916196
sub-02, trial36, 04, Daniel Craig, ID04_IM02.bmp, (300, 300), Robert Downey Jr, (0, -400), Orlando Bloom, (-300, 300), Ryan Reynolds, (550, -100), George Clooney, (-550, -100), Daniel Craig, [275. 268.], 1, 1.6337866999674588
sub-02, trial53, 08, Hugh Jackman, ID08_IM02.bmp, (300, 300), Orlando Bloom, (0, -400), Robert Downey Jr, (550, -100), Patrick Dempsey, (-550, -100), Daniel Radcliffe, (-300, 300), Hugh Jackman, [212. 259.], 1, 1.845524000003934
sub-02, trial13, 01, Ben Affleck, ID01_IM01.bmp, (0, -400), Keanu Reeves, (-550, -100), Ben Stiller, (-300, 300), Daniel Radcliffe, (300, 300), Matt Damon, (550, -100), idk, [80. 13.], 0, 1.4416758000152186
sub-02, trial24, 14, Patrick Dempsey, ID14_IM02.bmp, (550, -100), Daniel Craig, (0, -400), Ben Stiller, (-300, 300), Orlando Bloom, (-550, -100), Matt Damon, (300, 300), Patrick Dempsey, [453. -74.], 1, 1.869913199916482
sub-02, trial58, 09, Justin Timberlake, ID09_IM01.bmp, (300, 300), Robert Pattinson, (-300, 300), Daniel Craig, (0, -400), Orlando Bloom, (-550, -100), George Clooney, (550, -100), Justin Timberlake, [254. 284.], 1, 2.62647730007302
